iso_o,iso_d,contig,comlang_off,colony,comcol,dist,log_dist,country,landlocked,continent,lat,lon,langoff_1,colonizer1,category,development
JOR,USA,0,0,0,0,9209.496,9.127990404624951,Jordan,0,Asia,31.950001,35.933334,Arabic,GBR,Emerging and Developing Economies,0.0
JOR,VNM,0,0,0,0,6957.611,8.84759144727925,Jordan,0,Asia,31.950001,35.933334,Arabic,GBR,Emerging and Developing Economies,0.0
JOR,ZAF,0,0,0,0,7557.824,8.930338597054545,Jordan,0,Asia,31.950001,35.933334,Arabic,GBR,Emerging and Developing Economies,0.0
JPN,ARG,0,0,0,0,18372.04,9.818585222669528,Japan,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
JPN,AUS,0,0,0,0,7831.446,8.965902446264145,Japan,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
JPN,AUT,0,0,0,0,9141.063,9.120531959655011,Japan,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
JPN,BEL,0,0,0,0,9463.263,9.155172528576854,Japan,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
JPN,BGD,0,0,0,0,4903.568,8.497718382381779,Japan,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
JPN,BGR,0,0,0,0,9191.48,9.126032246997152,Japan,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
JPN,BLR,0,0,0,0,8145.003,9.005159889360202,Japan,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
JPN,BRA,0,0,0,0,18549.61,9.82820404355581,Japan,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
JPN,BRN,0,0,0,0,4260.378,8.357113167721296,Japan,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
JPN,CAN,0,0,0,0,10358.49,9.245561752294735,Japan,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
JPN,CHE,0,0,0,0,9680.594,9.177878542024315,Japan,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
JPN,CHL,0,0,0,0,17247.38,9.755415526865983,Japan,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
JPN,CHN,0,0,0,0,2098.111,7.64879269508767,Japan,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
JPN,CIV,0,0,0,0,14108.31,9.554519264462987,Japan,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
JPN,CMR,0,0,0,0,13083.03,9.479071249560299,Japan,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
JPN,COL,0,0,0,0,14262.86,9.565414234868435,Japan,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
JPN,CRI,0,0,0,0,13182.38,9.48663636838576,Japan,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
JPN,CYP,0,0,0,0,9068.81,9.11259633273742,Japan,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
JPN,CZE,0,0,0,0,9082.237,9.114075806891075,Japan,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
JPN,DEU,0,0,0,0,9298.341,9.137591276131703,Japan,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
JPN,DNK,0,0,0,0,8702.536,9.071369756419353,Japan,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
JPN,EGY,0,0,0,0,9577.598,9.167182108837777,Japan,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
JPN,ESP,0,0,0,0,10777.42,9.285208483722016,Japan,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
JPN,EST,0,0,0,0,7890.779,8.973450141539058,Japan,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
JPN,FIN,0,0,0,0,7830.051,8.965724302373598,Japan,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
JPN,FRA,0,0,0,0,9725.629,9.182519845058312,Japan,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
JPN,GBR,0,0,0,0,9574.237,9.16683112418962,Japan,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
JPN,GRC,0,0,0,0,9517.985,9.160938445718477,Japan,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
JPN,HKG,0,0,0,0,2891.225,7.9694355667291905,Japan,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
JPN,HRV,0,0,0,0,9358.526,9.144043078438097,Japan,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
JPN,HUN,0,0,0,0,9058.923,9.111505517798745,Japan,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
JPN,IDN,0,0,0,0,5791.627,8.664168532820566,Japan,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
JPN,IND,0,0,0,0,5847.71,8.673805410596726,Japan,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
JPN,IRL,0,0,0,0,9599.005,9.169414726250993,Japan,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
JPN,ISL,0,0,0,0,8808.42,9.083463361189379,Japan,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
JPN,ISR,0,0,0,0,9174.412,9.124173583675638,Japan,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
JPN,ITA,0,0,0,0,9869.275,9.197181674815702,Japan,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
JPN,JOR,0,0,0,0,9095.954,9.115584978249599,Japan,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
JPN,KAZ,0,0,0,0,5334.946,8.582034041847702,Japan,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
JPN,KHM,0,0,0,0,4409.127,8.391431989660713,Japan,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
JPN,KOR,0,0,1,0,1156.67,7.053300466113023,Japan,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
JPN,LAO,0,0,0,0,4143.801,8.329368761550741,Japan,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
JPN,LTU,0,0,0,0,8197.214,9.011549619424605,Japan,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
JPN,LUX,0,0,0,0,9500.391,9.159088234636407,Japan,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
JPN,LVA,0,0,0,0,8094.411,8.99892910250097,Japan,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
JPN,MAR,0,0,0,0,11534.55,9.353102158143367,Japan,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
JPN,MEX,0,0,0,0,11312.39,9.333653864203999,Japan,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
JPN,MLT,0,0,0,0,10256.82,9.235698129162493,Japan,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
JPN,MMR,0,0,0,0,4781.767,8.472565422448096,Japan,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
JPN,MYS,0,0,0,0,5329.095,8.580936709122309,Japan,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
JPN,NGA,0,0,0,0,13489.08,9.509635748210489,Japan,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
JPN,NLD,0,0,0,0,9303.377,9.13813273150943,Japan,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
JPN,NOR,0,0,0,0,8417.135,9.038024788051708,Japan,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
JPN,NZL,0,0,0,0,9575.732,9.166987260212926,Japan,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
JPN,PAK,0,0,0,0,5980.15,8.69620093024213,Japan,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
JPN,PER,0,0,0,0,15505.62,9.648957817836022,Japan,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
JPN,PHL,0,0,0,0,2999.541,8.006214555944553,Japan,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
JPN,POL,0,0,0,0,8590.702,9.058435734572807,Japan,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
JPN,PRT,0,0,0,0,11156.39,9.319767706902919,Japan,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
JPN,RUS,0,0,0,0,7486.303,8.920830363199629,Japan,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
JPN,SAU,0,0,0,0,8701.922,9.071299199783777,Japan,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
JPN,SEN,0,0,0,0,13941.8,9.542646800799282,Japan,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
JPN,SGP,0,0,0,0,5326.388,8.580428613889415,Japan,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
JPN,SVK,0,0,0,0,9104.249,9.116496506607206,Japan,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
JPN,SVN,0,0,0,0,9412.938,9.149840404890025,Japan,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
JPN,SWE,0,0,0,0,8180.65,9.009526888542537,Japan,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
JPN,THA,0,0,0,0,4612.997,8.436633033221602,Japan,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
JPN,TUN,0,0,0,0,10427.62,9.252213334036531,Japan,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
JPN,TUR,0,0,0,0,8958.844,9.100396479788314,Japan,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
JPN,UKR,0,0,0,0,8215.83,9.013818060060343,Japan,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
JPN,USA,0,0,0,0,10855.59,9.292435433668127,Japan,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
JPN,VNM,0,0,0,0,3672.564,8.208645334717154,Japan,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
JPN,ZAF,0,0,0,0,14746.39,9.598753586050123,Japan,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
KAZ,ARG,0,0,0,0,16110.66,9.687236443674484,Kazakhstan,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
KAZ,AUS,0,0,0,0,11415.23,9.34270370768776,Kazakhstan,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
KAZ,AUT,0,0,0,0,4615.688,8.437216214915694,Kazakhstan,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
KAZ,BEL,0,0,0,0,5345.228,8.583959479237869,Kazakhstan,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
KAZ,BGD,0,0,0,0,2499.756,7.823948406093102,Kazakhstan,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
KAZ,BGR,0,0,0,0,4293.126,8.364770417898676,Kazakhstan,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
KAZ,BLR,0,0,0,1,3743.355,8.227737547115304,Kazakhstan,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
KAZ,BRA,0,0,0,0,14469.91,9.579826599841155,Kazakhstan,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
KAZ,BRN,0,0,0,0,5665.495,8.642149548285593,Kazakhstan,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
KAZ,CAN,0,0,0,0,10079.05,9.218214291152178,Kazakhstan,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
KAZ,CHE,0,0,0,0,5294.448,8.574414003309387,Kazakhstan,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
KAZ,CHL,0,0,0,0,17030.07,9.742735884041709,Kazakhstan,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
KAZ,CHN,1,0,0,0,3277.169,8.0947352189284,Kazakhstan,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
KAZ,CIV,0,0,0,0,8879.904,9.091546025116967,Kazakhstan,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
KAZ,CMR,0,0,0,0,7749.332,8.955361925084128,Kazakhstan,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
KAZ,COL,0,0,0,0,14007.77,9.547367454641856,Kazakhstan,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
KAZ,CRI,0,0,0,0,13803.8,9.532699195558891,Kazakhstan,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
KAZ,CYP,0,0,0,0,3821.457,8.248387042493505,Kazakhstan,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
KAZ,CZE,0,0,0,0,4692.472,8.453714801474295,Kazakhstan,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
KAZ,DEU,0,0,0,0,5148.398,8.546440877304942,Kazakhstan,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
KAZ,DNK,0,0,0,0,4670.963,8.449120539254722,Kazakhstan,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
KAZ,EGY,0,0,0,0,4276.501,8.36089043085689,Kazakhstan,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
KAZ,ESP,0,0,0,0,6423.357,8.767696157217168,Kazakhstan,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
KAZ,EST,0,0,0,1,3919.294,8.273666814523372,Kazakhstan,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
KAZ,FIN,0,0,0,0,3911.126,8.271580591060905,Kazakhstan,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
KAZ,FRA,0,0,0,0,5561.785,8.623674378886765,Kazakhstan,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
KAZ,GBR,0,0,0,0,5610.276,8.632355195167529,Kazakhstan,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
KAZ,GRC,0,0,0,0,4457.117,8.402257423443382,Kazakhstan,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
KAZ,HKG,0,0,0,0,4140.284,8.328519663500371,Kazakhstan,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
KAZ,HRV,0,0,0,0,4727.849,8.461225621181677,Kazakhstan,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
KAZ,HUN,0,0,0,0,4445.851,8.399726580692205,Kazakhstan,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
KAZ,IDN,0,0,0,0,6263.184,8.742443960985767,Kazakhstan,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
KAZ,IND,0,0,0,0,1628.853,7.395631365119543,Kazakhstan,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
KAZ,IRL,0,0,0,0,5904.554,8.683479196566456,Kazakhstan,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
KAZ,ISL,0,0,0,0,6169.426,8.727361081777635,Kazakhstan,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
KAZ,ISR,0,0,0,0,3872.299,8.261603666489455,Kazakhstan,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
KAZ,ITA,0,0,0,0,5149.272,8.546610624442325,Kazakhstan,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
KAZ,JOR,0,0,0,0,3785.743,8.238997447795896,Kazakhstan,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
KAZ,JPN,0,0,0,0,5334.946,8.582034041847702,Kazakhstan,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
KAZ,KHM,0,0,0,0,4434.62,8.397197208998353,Kazakhstan,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
KAZ,KOR,0,0,0,0,4227.772,8.349430419329813,Kazakhstan,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
KAZ,LAO,0,0,0,0,3705.352,8.21753353996497,Kazakhstan,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
KAZ,LTU,0,0,0,1,3881.111,8.263876731835971,Kazakhstan,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
KAZ,LUX,0,0,0,0,5274.145,8.570571859898967,Kazakhstan,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
KAZ,LVA,0,0,0,1,3950.117,8.281500477709661,Kazakhstan,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
KAZ,MAR,0,0,0,0,7049.875,8.860765165152673,Kazakhstan,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
KAZ,MEX,0,0,0,0,13047.79,9.476374049750733,Kazakhstan,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
KAZ,MLT,0,0,0,0,5292.074,8.573965508508206,Kazakhstan,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
KAZ,MMR,0,0,0,0,3460.527,8.149176168592183,Kazakhstan,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
KAZ,MYS,0,0,0,0,5090.712,8.535172981883784,Kazakhstan,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
KAZ,NGA,0,0,0,0,8189.025,9.010550122141337,Kazakhstan,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
KAZ,NLD,0,0,0,0,5251.808,8.566327677252541,Kazakhstan,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
KAZ,NOR,0,0,0,0,4702.35,8.4558176627398,Kazakhstan,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
KAZ,NZL,0,0,0,0,13726.58,9.527089378149203,Kazakhstan,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
KAZ,PAK,0,0,0,0,1116.941,7.018348977620457,Kazakhstan,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
KAZ,PER,0,0,0,0,15760.42,9.665257012802964,Kazakhstan,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
KAZ,PHL,0,0,0,0,5250.611,8.566099729766313,Kazakhstan,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
KAZ,POL,0,0,0,0,4193.663,8.341329855348325,Kazakhstan,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
KAZ,PRT,0,0,0,0,6914.59,8.841388950945538,Kazakhstan,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
KAZ,RUS,1,1,1,0,3104.607,8.040642416308605,Kazakhstan,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
KAZ,SAU,0,0,0,0,3439.756,8.143155817619219,Kazakhstan,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
KAZ,SEN,0,0,0,0,9256.059,9.133033643096931,Kazakhstan,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
KAZ,SGP,0,0,0,0,5379.919,8.59042859728041,Kazakhstan,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
KAZ,SVK,0,0,0,0,4560.343,8.425153118977848,Kazakhstan,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
KAZ,SVN,0,0,0,0,4824.831,8.48153098725293,Kazakhstan,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
KAZ,SWE,0,0,0,0,4297.003,8.36567308193626,Kazakhstan,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
KAZ,THA,0,0,0,0,3982.132,8.28957263324599,Kazakhstan,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
KAZ,TUN,0,0,0,0,5579.479,8.626850681840557,Kazakhstan,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
KAZ,TUR,0,0,0,0,3914.222,8.272371865816108,Kazakhstan,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
KAZ,UKR,0,0,0,1,3564.066,8.178657306937753,Kazakhstan,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
KAZ,USA,0,0,0,0,10240.88,9.234142832401083,Kazakhstan,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
KAZ,VNM,0,0,0,0,3646.908,8.201634964277169,Kazakhstan,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
KAZ,ZAF,0,0,0,0,10441.83,9.253575133431918,Kazakhstan,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
KHM,ARG,0,0,0,0,16965.0,9.73890767721833,Cambodia,0,Asia,11.583333,104.91666,Khmer,FRA,Emerging and Developing Economies,0.0
KHM,AUS,0,0,0,0,7037.221,8.858968626901857,Cambodia,0,Asia,11.583333,104.91666,Khmer,FRA,Emerging and Developing Economies,0.0
KHM,AUT,0,0,0,0,8951.857,9.099616275780171,Cambodia,0,Asia,11.583333,104.91666,Khmer,FRA,Emerging and Developing Economies,0.0
KHM,BEL,0,0,0,0,9747.627,9.184779149753666,Cambodia,0,Asia,11.583333,104.91666,Khmer,FRA,Emerging and Developing Economies,0.0
KHM,BGD,0,0,0,0,2046.331,7.623803712507882,Cambodia,0,Asia,11.583333,104.91666,Khmer,FRA,Emerging and Developing Economies,0.0
KHM,BGR,0,0,0,0,8464.106,9.04358967764915,Cambodia,0,Asia,11.583333,104.91666,Khmer,FRA,Emerging and Developing Economies,0.0
KHM,BLR,0,0,0,0,8153.75,9.006233223110305,Cambodia,0,Asia,11.583333,104.91666,Khmer,FRA,Emerging and Developing Economies,0.0
KHM,BRA,0,0,0,0,16743.93,9.725791083515091,Cambodia,0,Asia,11.583333,104.91666,Khmer,FRA,Emerging and Developing Economies,0.0
KHM,BRN,0,0,0,0,1331.028,7.193706854988267,Cambodia,0,Asia,11.583333,104.91666,Khmer,FRA,Emerging and Developing Economies,0.0
KHM,CAN,0,0,0,0,13870.98,9.537554166905139,Cambodia,0,Asia,11.583333,104.91666,Khmer,FRA,Emerging and Developing Economies,0.0
KHM,CHE,0,0,0,0,9636.398,9.173302666327212,Cambodia,0,Asia,11.583333,104.91666,Khmer,FRA,Emerging and Developing Economies,0.0
KHM,CHL,0,0,0,0,17553.43,9.773004651393233,Cambodia,0,Asia,11.583333,104.91666,Khmer,FRA,Emerging and Developing Economies,0.0
KHM,CHN,0,0,0,0,3351.089,8.11704064662067,Cambodia,0,Asia,11.583333,104.91666,Khmer,FRA,Emerging and Developing Economies,0.0
KHM,CIV,0,0,0,1,11945.82,9.388136705373608,Cambodia,0,Asia,11.583333,104.91666,Khmer,FRA,Emerging and Developing Economies,0.0
KHM,CMR,0,0,0,1,10300.7,9.23996713307352,Cambodia,0,Asia,11.583333,104.91666,Khmer,FRA,Emerging and Developing Economies,0.0
KHM,COL,0,0,0,0,18228.95,9.810766268646939,Cambodia,0,Asia,11.583333,104.91666,Khmer,FRA,Emerging and Developing Economies,0.0
KHM,CRI,0,0,0,0,17435.91,9.76628715161062,Cambodia,0,Asia,11.583333,104.91666,Khmer,FRA,Emerging and Developing Economies,0.0
KHM,CYP,0,0,0,0,7607.711,8.936917617173549,Cambodia,0,Asia,11.583333,104.91666,Khmer,FRA,Emerging and Developing Economies,0.0
KHM,CZE,0,0,0,0,9064.88,9.112162885373808,Cambodia,0,Asia,11.583333,104.91666,Khmer,FRA,Emerging and Developing Economies,0.0
KHM,DEU,0,0,0,0,9552.044,9.164510441986932,Cambodia,0,Asia,11.583333,104.91666,Khmer,FRA,Emerging and Developing Economies,0.0
KHM,DNK,0,0,0,0,9099.859,9.116014197879405,Cambodia,0,Asia,11.583333,104.91666,Khmer,FRA,Emerging and Developing Economies,0.0
KHM,EGY,0,0,0,0,7811.32,8.963329242636968,Cambodia,0,Asia,11.583333,104.91666,Khmer,FRA,Emerging and Developing Economies,0.0
KHM,ESP,0,0,0,0,10707.77,9.278724925141724,Cambodia,0,Asia,11.583333,104.91666,Khmer,FRA,Emerging and Developing Economies,0.0
KHM,EST,0,0,0,0,8352.953,9.030370408019138,Cambodia,0,Asia,11.583333,104.91666,Khmer,FRA,Emerging and Developing Economies,0.0
KHM,FIN,0,0,0,0,8342.702,9.029142423697689,Cambodia,0,Asia,11.583333,104.91666,Khmer,FRA,Emerging and Developing Economies,0.0
KHM,FRA,0,0,1,0,9947.79,9.205105694929673,Cambodia,0,Asia,11.583333,104.91666,Khmer,FRA,Emerging and Developing Economies,0.0
KHM,GBR,0,0,0,0,10026.82,9.213018781831927,Cambodia,0,Asia,11.583333,104.91666,Khmer,FRA,Emerging and Developing Economies,0.0
KHM,GRC,0,0,0,0,8458.608,9.04293990005515,Cambodia,0,Asia,11.583333,104.91666,Khmer,FRA,Emerging and Developing Economies,0.0
KHM,HKG,0,0,0,0,1541.641,7.340602712491177,Cambodia,0,Asia,11.583333,104.91666,Khmer,FRA,Emerging and Developing Economies,0.0
KHM,HRV,0,0,0,0,9015.03,9.106648463418903,Cambodia,0,Asia,11.583333,104.91666,Khmer,FRA,Emerging and Developing Economies,0.0
KHM,HUN,0,0,0,0,8760.564,9.078015565419548,Cambodia,0,Asia,11.583333,104.91666,Khmer,FRA,Emerging and Developing Economies,0.0
KHM,IDN,0,0,0,0,1982.272,7.5919989405901,Cambodia,0,Asia,11.583333,104.91666,Khmer,FRA,Emerging and Developing Economies,0.0
KHM,IND,0,0,0,0,3445.198,8.144736656397027,Cambodia,0,Asia,11.583333,104.91666,Khmer,FRA,Emerging and Developing Economies,0.0
KHM,IRL,0,0,0,0,10337.0,9.243484970568485,Cambodia,0,Asia,11.583333,104.91666,Khmer,FRA,Emerging and Developing Economies,0.0
KHM,ISL,0,0,0,0,10499.88,9.25911910750888,Cambodia,0,Asia,11.583333,104.91666,Khmer,FRA,Emerging and Developing Economies,0.0
KHM,ISR,0,0,0,0,7472.546,8.91899105004413,Cambodia,0,Asia,11.583333,104.91666,Khmer,FRA,Emerging and Developing Economies,0.0
KHM,ITA,0,0,0,0,9357.015,9.143881608352537,Cambodia,0,Asia,11.583333,104.91666,Khmer,FRA,Emerging and Developing Economies,0.0
KHM,JOR,0,0,0,0,7362.277,8.904124538876344,Cambodia,0,Asia,11.583333,104.91666,Khmer,FRA,Emerging and Developing Economies,0.0
KHM,JPN,0,0,0,0,4409.127,8.391431989660713,Cambodia,0,Asia,11.583333,104.91666,Khmer,FRA,Emerging and Developing Economies,0.0
KHM,KAZ,0,0,0,0,4434.62,8.397197208998353,Cambodia,0,Asia,11.583333,104.91666,Khmer,FRA,Emerging and Developing Economies,0.0
