iso_o,iso_d,log_dist
FIN,BGD,8.762441815403006
FIN,BGR,7.574274562997179
FIN,BLR,6.572892845931584
FIN,BRA,9.333977350934143
FIN,BRN,9.163151904405638
FIN,CAN,8.796462677080173
FIN,CHE,7.527987621474564
FIN,CHL,9.51055310672708
FIN,CHN,8.752561712353016
FIN,CIV,8.790984228628579
FIN,CMR,8.759152687336886
FIN,COL,9.22261374505042
FIN,CRI,9.21829862094123
FIN,CYP,7.953352089400625
FIN,CZE,7.170192617702717
FIN,DEU,7.2963834378205075
FIN,DNK,6.785177504414599
FIN,EGY,8.125838659219696
FIN,ESP,7.99030424044927
FIN,EST,4.39426160622213
FIN,FRA,7.555454155133789
FIN,GBR,7.510391146734462
FIN,GRC,7.809965341888253
FIN,HKG,8.966434773269487
FIN,HRV,7.4399546481328445
FIN,HUN,7.284809938571489
FIN,IDN,9.22569291624581
FIN,IND,8.560414353630696
FIN,IRL,7.615174625914324
FIN,ISL,7.793403281377813
FIN,ISR,8.072119102788772
FIN,ITA,7.697647064611858
FIN,JOR,8.082964653673859
FIN,JPN,8.965724302373598
FIN,KAZ,8.271580591060905
FIN,KHM,9.029142423697689
FIN,KOR,8.863694256516812
FIN,LAO,8.936646145201559
FIN,LTU,6.408324157273351
FIN,LUX,7.421556271943866
FIN,LVA,5.880894373606443
FIN,MAR,8.217518156692767
FIN,MEX,9.196296314245638
FIN,MLT,7.937234329169453
FIN,MMR,8.904176287831445
FIN,MYS,9.1028266509457
FIN,NGA,8.7394004645588
FIN,NLD,7.316895625121598
FIN,NOR,6.673596406163481
FIN,NZL,9.76207432253569
FIN,PAK,8.420153296516911
FIN,PER,9.380038419824654
FIN,PHL,9.097806298881258
FIN,POL,6.814859202883189
FIN,PRT,8.120582169940699
FIN,RUS,6.794225597476752
FIN,SAU,8.36429745714863
FIN,SEN,8.718244905190783
FIN,SGP,9.135344698239663
FIN,SVK,7.261267928133091
FIN,SVN,7.444729235751016
FIN,SWE,5.986181114325438
FIN,THA,8.973684311528531
FIN,TUN,7.93678916763206
FIN,TUR,7.670025922501597
FIN,UKR,7.03467423253933
FIN,USA,8.798744961904905
FIN,VNM,8.922406667867811
FIN,ZAF,9.257863066578649
FRA,ARG,9.312197257082307
FRA,AUS,9.739524050734255
FRA,AUT,6.942295826456511
FRA,BEL,5.569810985203274
FRA,BGD,8.976741099620696
FRA,BGR,7.473470711915982
FRA,BLR,7.508627618432817
FRA,BRA,9.149358823969173
FRA,BRN,9.32539346249868
FRA,CAN,8.700288615364416
FRA,CHE,6.077820667797418
FRA,CHL,9.364210155212831
FRA,CHN,9.014961781922702
FRA,CIV,8.49375238998324
FRA,CMR,8.53419149812162
FRA,COL,9.071960329337607
FRA,CRI,9.095989452365682
FRA,CYP,7.991101972440774
FRA,CZE,6.785147435135429
FRA,DEU,6.086543791157789
FRA,DNK,6.9349900234690764
FRA,EGY,8.075649508463746
FRA,ESP,6.960969926388265
FRA,EST,7.5278429375723315
FRA,FIN,7.555454155133789
FRA,GBR,5.8375773742263855
FRA,GRC,7.6490857729481645
FRA,HKG,9.17362202928073
FRA,HRV,6.986346472179588
FRA,HUN,7.1286883890701995
FRA,IDN,9.357401695884333
FRA,IND,8.793950303217493
FRA,IRL,6.656987544094305
FRA,ISL,7.711872562006621
FRA,ISR,8.096177497258166
FRA,ITA,7.012026101139599
FRA,JOR,8.123082774120665
FRA,JPN,9.182519845058312
FRA,KAZ,8.623674378886765
FRA,KHM,9.205105694929673
FRA,KOR,9.102918510982912
FRA,LAO,9.131899796869257
FRA,LTU,7.438557632534648
FRA,LUX,5.666780604715316
FRA,LVA,7.441084584791721
FRA,MAR,7.504861162536699
FRA,MEX,9.127699032448369
FRA,MLT,7.468908741233077
FRA,MMR,9.092988918174951
FRA,MYS,9.25305497438372
FRA,NGA,8.460019271573719
FRA,NLD,6.058929017852017
FRA,NOR,7.202579286988549
FRA,NZL,9.865987118853266
FRA,PAK,8.688215484622884
FRA,PER,9.236798254828077
FRA,PHL,9.282813580059534
FRA,POL,7.221235206677083
FRA,PRT,7.281289306553697
FRA,RUS,7.821769822303512
FRA,SAU,8.454146889698603
FRA,SEN,8.346916957565048
FRA,SGP,9.282499159989873
FRA,SVK,6.998153414425441
FRA,SVN,6.872891126223621
FRA,SWE,7.34329491392823
FRA,THA,9.15427835687142
FRA,TUN,7.302380514045098
FRA,TUR,7.721264389213102
FRA,UKR,7.6133960881234755
FRA,USA,8.672170443823953
FRA,VNM,9.127888113665723
FRA,ZAF,9.143511443189768
GBR,ARG,9.318968742375779
GBR,AUS,9.741631344566393
GBR,AUT,7.121413183460835
GBR,BEL,5.780063037405839
GBR,BGD,8.988683215429734
GBR,BGR,7.6105264995444175
GBR,BLR,7.535335142708989
GBR,BRA,9.159227061390576
GBR,BRN,9.330407020425165
GBR,CAN,8.650980276348696
GBR,CHE,6.618353996201488
GBR,CHL,9.366097189844336
GBR,CHN,9.005939204726335
GBR,CIV,8.54724100028814
GBR,CMR,8.59666607523253
GBR,COL,9.056099904784826
GBR,CRI,9.07423561394244
GBR,CYP,8.078265814443913
GBR,CZE,6.944075636320721
GBR,DEU,6.2052914327608235
GBR,DNK,6.866509861497696
GBR,EGY,8.165325531094167
GBR,ESP,7.141545156512303
GBR,EST,7.488344996766516
GBR,FIN,7.510391146734462
GBR,FRA,5.8375773742263855
GBR,GRC,7.781075877403478
GBR,HKG,9.173512370005062
GBR,HRV,7.201331944136186
GBR,HUN,7.281843920564141
GBR,IDN,9.368947962149544
GBR,IND,8.812938071895985
GBR,IRL,6.132120654815532
GBR,ISL,7.545315222521853
GBR,ISR,8.177813251520192
GBR,ITA,7.2713040439890095
GBR,JOR,8.201483317476262
GBR,JPN,9.16683112418962
GBR,KAZ,8.632355195167529
GBR,KHM,9.213018781831927
GBR,KOR,9.091037557040094
GBR,LAO,9.138972503844684
GBR,LTU,7.45561885078659
GBR,LUX,6.202570739239683
GBR,LVA,7.42678059321334
GBR,MAR,7.609453296709154
GBR,MEX,9.098112328740411
GBR,MLT,7.646006313802735
GBR,MMR,9.103944876466993
GBR,MYS,9.264818140539331
GBR,NGA,8.522224911055886
GBR,NLD,5.886978648860817
GBR,NOR,7.053675610794474
GBR,NZL,9.859908636196893
GBR,PAK,8.70779966663098
GBR,PER,9.228398340985882
GBR,PHL,9.282211630263694
GBR,POL,7.28045198626008
GBR,PRT,7.367134544015249
GBR,RUS,7.828388568290411
GBR,SAU,8.508625594146215
GBR,SEN,8.38575013099303
GBR,SGP,9.293664459260896
GBR,SVK,7.166218096539648
GBR,SVN,7.1153838937026
GBR,SWE,7.270710162756143
GBR,THA,9.163822080149329
GBR,TUN,7.510221996042963
GBR,TUR,7.824800126439646
GBR,UKR,7.667397346996504
GBR,USA,8.62517923735099
GBR,VNM,9.132239685691145
GBR,ZAF,9.177991648521227
GRC,ARG,9.368318859249136
GRC,AUS,9.638067824891621
GRC,AUT,7.1574239092357015
GRC,BEL,7.6445484627934395
GRC,BGD,8.768313867595085
GRC,BGR,6.25516196099829
GRC,BLR,7.488510055786681
GRC,BRA,9.213935900310155
GRC,BRN,9.188811275188861
GRC,CAN,9.000027158726006
GRC,CHE,7.41616859547315
GRC,CHL,9.439327615612646
GRC,CHN,8.938982596857045
GRC,CIV,8.432742315362631
GRC,CMR,8.293708832033555
GRC,COL,9.255927316071551
GRC,CRI,9.292065970486549
GRC,CYP,6.819644570676477
GRC,CZE,7.336804743515189
GRC,DEU,7.596182337271331
GRC,DNK,7.666472479751521
GRC,EGY,7.0239601811517804
GRC,ESP,7.771869379072693
GRC,EST,7.776853769328193
GRC,FIN,7.809965341888253
GRC,FRA,7.6490857729481645
GRC,GBR,7.781075877403478
GRC,HKG,9.05370925173187
GRC,HRV,6.984180991670372
GRC,HUN,7.0245983174239806
GRC,IDN,9.193083220206546
GRC,IND,8.519976115488404
GRC,IRL,7.956904877385829
GRC,ISL,8.334879394592175
GRC,ISR,7.0905050774008895
GRC,ITA,6.95693679513482
GRC,JOR,7.169221447974898
GRC,JPN,9.160938445718477
GRC,KAZ,8.402257423443382
GRC,KHM,9.04293990005515
GRC,KOR,9.051144503226306
GRC,LAO,8.967342522030853
GRC,LTU,7.528708577425601
GRC,LUX,7.552206315952577
GRC,LVA,7.654107625138588
GRC,MAR,7.9286344685540575
GRC,MEX,9.332078243615786
GRC,MLT,6.745944921917024
GRC,MMR,8.903072544709685
GRC,MYS,9.076568378981142
GRC,NGA,8.309928402629492
GRC,NLD,7.679210740890574
GRC,NOR,7.86572715620076
GRC,NZL,9.771287273586575
GRC,PAK,8.396492277891683
GRC,PER,9.37429681775216
GRC,PHL,9.17348944067052
GRC,POL,7.377865777517147
GRC,PRT,7.956397257382267
GRC,RUS,7.71136230150757
GRC,SAU,7.876386057207803
GRC,SEN,8.477302846109382
GRC,SGP,9.111970476010823
GRC,SVK,7.130887630233627
GRC,SVN,7.0705405730017326
GRC,SWE,7.786708355636039
GRC,THA,8.978456863261234
GRC,TUN,7.090747444201323
GRC,TUR,6.329210793262869
GRC,UKR,7.30123484660229
GRC,USA,8.978323569550112
GRC,VNM,8.978382967523295
GRC,ZAF,8.990270467167221
HKG,ARG,9.82438427845664
HKG,AUS,8.9061888868909
HKG,AUT,9.075565349221323
HKG,BEL,9.14900918184914
HKG,BGD,7.79948893907985
HKG,BGR,9.03922578188031
HKG,BLR,8.964325121077781
HKG,BRA,9.80143932297482
HKG,BRN,7.565891154386697
HKG,CAN,9.438921114937436
HKG,CHE,9.149422594693883
HKG,CHL,9.836135477064008
HKG,CHN,7.588955882514699
HKG,CIV,9.444629579061958
HKG,CMR,9.31905216582293
HKG,COL,9.733658439221953
HKG,CRI,9.676008365923842
HKG,CYP,8.963231431080839
HKG,CZE,9.081894995047362
HKG,DEU,9.128012772591244
HKG,DNK,9.068681065744096
HKG,EGY,9.005643504572477
HKG,ESP,9.263981607790694
HKG,EST,8.970132550640859
HKG,FIN,8.966434773269487
HKG,FRA,9.17362202928073
HKG,GBR,9.173512370005062
HKG,GRC,9.05370925173187
HKG,HRV,9.089751265482963
HKG,HUN,9.056913746624872
HKG,IDN,8.090146364366454
HKG,IND,8.233098011699767
HKG,IRL,9.196445787772571
HKG,ISL,9.179552863183817
HKG,ISR,8.957484756676447
HKG,ITA,9.13662709115236
HKG,JOR,8.944099713994008
HKG,JPN,7.9694355667291905
HKG,KAZ,8.328519663500371
HKG,KHM,7.340602712491177
HKG,KOR,7.647711138055292
HKG,LAO,7.165435513566583
HKG,LTU,8.979571824122168
HKG,LUX,9.143938996802952
HKG,LVA,8.982036152290343
HKG,MAR,9.32277669496062
HKG,MEX,9.557296036367338
HKG,MLT,9.148216958782884
HKG,MMR,7.591317167054302
HKG,MYS,7.8313663516620515
HKG,NGA,9.379364745114824
HKG,NLD,9.136766057401921
HKG,NOR,9.059515272936833
HKG,NZL,9.172842741462999
HKG,PAK,8.341945595061738
HKG,PER,9.819708038356328
HKG,PHL,7.016063346338225
HKG,POL,9.022034625582437
HKG,PRT,9.308888032751643
HKG,RUS,8.874217774224176
HKG,SAU,8.82664786126301
HKG,SEN,9.499030436233486
HKG,SGP,7.858627904380298
HKG,SVK,9.06940218810014
HKG,SVN,9.100336872107299
HKG,SWE,9.015961618445
HKG,THA,7.454330984838218
HKG,TUN,9.18045749322752
HKG,TUR,8.99042983882207
HKG,UKR,8.947320862882812
HKG,USA,9.470361894365196
HKG,VNM,6.766232036428062
HKG,ZAF,9.382354825948084
HRV,ARG,9.36358406919046
HRV,AUS,9.682943743960397
HRV,AUT,5.600936572483894
HRV,BEL,6.93187406843091
HRV,BGD,8.84936792125482
HRV,BGR,6.522807983540587
HRV,BLR,7.104209826242005
HRV,BRA,9.206938692820446
HRV,BRN,9.241527944138927
HRV,CAN,8.861600859055486
HRV,CHE,6.503230278833973
HRV,CHL,9.423510352167172
HRV,CHN,8.942299214399428
HRV,CIV,8.497421411644268
HRV,CMR,8.452968221116464
HRV,COL,9.182706345165364
HRV,CRI,9.20905855079432
HRV,CYP,7.540400049007545
HRV,CZE,6.198513878475744
HRV,DEU,6.815931833448823
HRV,DNK,7.024088375095149
HRV,EGY,7.695912594337405
HRV,ESP,7.43982954288716
HRV,EST,7.392875327284053
HRV,FIN,7.4399546481328445
HRV,FRA,6.986346472179588
HRV,GBR,7.201331944136186
HRV,GRC,6.984180991670372
HRV,HKG,9.089751265482963
HRV,HUN,5.710784238332077
HRV,IDN,9.265442951814592
HRV,IND,8.631763783808726
HRV,IRL,7.4951007354550185
HRV,ISL,8.035717286546719
HRV,ISR,7.7056565413560705
HRV,ITA,6.248150605649129
HRV,JOR,7.7429474459616525
HRV,JPN,9.144043078438097
HRV,KAZ,8.461225621181677
HRV,KHM,9.106648463418903
HRV,KOR,9.046062602508176
HRV,LAO,9.028858302713946
HRV,LTU,7.081382482519412
HRV,LUX,6.7420689857383795
HRV,LVA,7.216229195176489
HRV,MAR,7.755241550190336
HRV,MEX,9.237765832300022
HRV,MLT,7.010669204176827
HRV,MMR,8.979112480265236
HRV,MYS,9.152283943276855
HRV,NGA,8.421180845150731
HRV,NLD,6.989570261402446
HRV,NOR,7.3831089462181785
HRV,NZL,9.818166564216027
HRV,PAK,8.509951835973613
HRV,PER,9.324648934189822
HRV,PHL,9.208004445823798
HRV,POL,6.69200495528389
HRV,PRT,7.696467606839433
HRV,RUS,7.53655591997487
HRV,SAU,8.193856583434128
HRV,SEN,8.447830251462397
HRV,SGP,9.185053025066411
HRV,SVK,5.630180066990906
HRV,SVN,4.765119165992783
HRV,SWE,7.321747924073921
HRV,THA,9.048534364759504
HRV,TUN,7.009370991609479
HRV,TUR,7.068297205496744
HRV,UKR,7.0845365165115775
HRV,USA,8.840604649037802
HRV,VNM,9.030161358296631
HRV,ZAF,9.091311648272507
HUN,ARG,9.389078850538663
HUN,AUS,9.667498094732949
HUN,AUT,5.373715149395349
HUN,BEL,7.029954327462904
HUN,BGD,8.81258908569734
HUN,BGR,6.450413706475842
HUN,BLR,6.827866909397865
HUN,BRA,9.236716444800654
HUN,BRN,9.215831269369456
HUN,CAN,8.87222807118467
HUN,CHE,6.779193687839232
HUN,CHL,9.44699464111033
HUN,CHN,8.902098521662062
HUN,CIV,8.553600527656515
HUN,CMR,8.499380686512161
HUN,COL,9.204865512244906
HUN,CRI,9.226680147771726
HUN,CYP,7.504156950144898
HUN,CZE,6.098414224379338
HUN,DEU,6.883725564126504
HUN,DNK,6.919664086806273
HUN,EGY,7.698830573201609
HUN,ESP,7.5896923605140945
HUN,EST,7.228256367379172
HUN,FIN,7.284809938571489
HUN,FRA,7.1286883890701995
HUN,GBR,7.281843920564141
HUN,GRC,7.0245983174239806
HUN,HKG,9.056913746624872
HUN,HRV,5.710784238332077
HUN,IDN,9.244500223622888
HUN,IND,8.588544266819998
HUN,IRL,7.547499045680688
HUN,ISL,8.03201322188708
HUN,ISR,7.682848738888274
HUN,ITA,6.6987713799534525
HUN,JOR,7.716292857344235
HUN,JPN,9.111505517798745
HUN,KAZ,8.399726580692205
HUN,KHM,9.078015565419548
HUN,KOR,9.009809588948052
HUN,LAO,8.9968555248378
HUN,LTU,6.8143350820345
HUN,LUX,6.8848898460817916
HUN,LVA,7.0084554520935045
HUN,MAR,7.874024801662445
HUN,MEX,9.247178441194128
HUN,MLT,7.203333345859479
HUN,MMR,8.94744742778219
HUN,MYS,9.127767023263335
HUN,NGA,8.477110090513513
HUN,NLD,7.0439465061085205
HUN,NOR,7.302156069317377
HUN,NZL,9.80523559995819
HUN,PAK,8.459172476489782
HUN,PER,9.3468326269185
HUN,PHL,9.178967448210793
HUN,POL,6.304094077723024
HUN,PRT,7.812550995592205
HUN,RUS,7.361496133255192
HUN,SAU,8.167646211645183
HUN,SEN,8.510512324037837
HUN,SGP,9.161229956531786
HUN,SVK,5.06934372825602
HUN,SVN,5.944438189017667
HUN,SWE,7.184298544622898
HUN,THA,9.018727827314693
HUN,TUN,7.237714207130234
HUN,TUR,6.972085966023698
HUN,UKR,6.798353385725658
HUN,USA,8.855313069929759
HUN,VNM,8.996858867391008
HUN,ZAF,9.11202729799479
IDN,ARG,9.631401888008815
IDN,AUS,8.614665033145018
IDN,AUT,9.264248843804328
IDN,BEL,9.342795685835569
IDN,BGD,8.234128177261367
IDN,BGR,9.205012906197435
IDN,BLR,9.197196974708032
IDN,BRA,9.65787341809455
IDN,BRN,7.335120812468627
IDN,CAN,9.668738795568478
IDN,CHE,9.325692900786775
IDN,CHL,9.655941159144016
IDN,CHN,8.560421057505142
IDN,CIV,9.423161227117863
IDN,CMR,9.27244061041705
IDN,COL,9.892039270313797
IDN,CRI,9.839878199588064
IDN,CYP,9.096357792927257
IDN,CZE,9.278499829603595
IDN,DEU,9.326096465884495
IDN,DNK,9.291153244535053
IDN,EGY,9.102687341624605
IDN,ESP,9.408232574636093
IDN,EST,9.225674205541367
IDN,FIN,9.22569291624581
IDN,FRA,9.357401695884333
IDN,GBR,9.368947962149544
IDN,GRC,9.193083220206546
IDN,HKG,8.090146364366454
IDN,HRV,9.265442951814592
IDN,HUN,9.244500223622888
IDN,IND,8.516838928672602
IDN,IRL,9.399188914910427
IDN,ISL,9.426691305609168
IDN,ISR,9.07200683893849
IDN,ITA,9.289500844440813
IDN,JOR,9.059282919850272
IDN,JPN,8.664168532820566
IDN,KAZ,8.742443960985767
IDN,KHM,7.5919989405901
IDN,KOR,8.573891810677969
IDN,LAO,7.909120713702617
IDN,LTU,9.213024765765068
IDN,LUX,9.332589862600043
IDN,LVA,9.22480032117838
IDN,MAR,9.439026136813112
IDN,MEX,9.732904429955545
IDN,MLT,9.270115692061513
IDN,MMR,7.938789409270351
IDN,MYS,7.068338937049594
IDN,NGA,9.354957465528758
IDN,NLD,9.337998048052528
IDN,NOR,9.300358391150503
IDN,NZL,8.96172848852898
IDN,PAK,8.643223017515412
IDN,PER,9.795979176320829
IDN,PHL,7.934544982010204
IDN,POL,9.236791437581418
IDN,PRT,9.447702360527948
IDN,RUS,9.138060604560378
IDN,SAU,8.90114956966257
IDN,SEN,9.537266474617093
IDN,SGP,6.786875741608861
IDN,SVK,9.258584672903666
IDN,SVN,9.27626855209029
IDN,SWE,9.261819299132904
IDN,THA,7.747798027434076
IDN,TUN,9.306265817011486
IDN,TUR,9.154062147126815
IDN,UKR,9.167579415550314
IDN,USA,9.691550967920001
IDN,VNM,8.014108859712799
IDN,ZAF,9.156766056985424
IND,ARG,9.668898753537176
IND,AUS,9.252930402599068
IND,AUT,8.62534708196712
IND,BEL,8.767110933674044
IND,BGD,7.259776008850066
IND,BGR,8.523086591170498
IND,BLR,8.492238599512282
IND,BRA,9.577860592719118
IND,BRN,8.470749382401356
IND,CAN,9.362514528338659
IND,CHE,8.74017881025977
IND,CHL,9.737228697048954
IND,CHN,8.238804600475955
IND,CIV,9.091371908978362
IND,CMR,8.915186589018989
IND,COL,9.634990923497678
IND,CRI,9.634935332098372
IND,CYP,8.336907001856353
IND,CZE,8.65030892266554
IND,DEU,8.737073343631295
IND,DNK,8.67461685205059
IND,EGY,8.39674723834035
IND,ESP,8.893167145661321
IND,EST,8.558312485738526
IND,FIN,8.560414353630696
IND,FRA,8.793950303217493
IND,GBR,8.812938071895985
IND,GRC,8.519976115488404
IND,HKG,8.233098011699767
IND,HRV,8.631763783808726
IND,HUN,8.588544266819998
IND,IDN,8.516838928672602
IND,IRL,8.865654556075313
IND,ISL,8.935959314191932
IND,ISR,8.311260922566408
IND,ITA,8.686466995294264
IND,JOR,8.284354291738062
IND,JPN,8.673805410596726
IND,KAZ,7.395631365119543
IND,KHM,8.144736656397027
IND,KOR,8.453757422024395
IND,LAO,7.953878470856604
IND,LTU,8.524561776588657
IND,LUX,8.749610250531152
IND,LVA,8.550932369910107
IND,MAR,8.959640483398495
IND,MEX,9.59380932877244
IND,MLT,8.675225300171403
IND,MMR,7.759649133020168
IND,MYS,8.253860257940373
IND,NGA,8.9981344115383
IND,NLD,8.7583214048033
IND,NOR,8.698126952333483
IND,NZL,9.454152058279648
IND,PAK,6.52703629422774
IND,PER,9.728713243482819
IND,PHL,8.467314685217415
IND,POL,8.569753952228753
IND,PRT,8.959628019554083
IND,RUS,8.376062943337654
IND,SAU,8.023930106120517
IND,SEN,9.178421439817805
IND,SGP,8.331835189284602
IND,SVK,8.614630924554875
IND,SVN,8.651541025661578
IND,SWE,8.625908035020586
IND,THA,7.979238205261753
IND,TUN,8.734526616589418
IND,TUR,8.424707877917426
IND,UKR,8.430214032089431
IND,USA,9.372613121174075
IND,VNM,8.0086193637866
IND,ZAF,9.138947479885315
IRL,ARG,9.306828948107842
IRL,AUS,9.754436348253568
IRL,AUT,7.427736462408782
IRL,BEL,6.653673152727677
IRL,BGD,9.029245382640713
IRL,BGR,7.81412172766388
IRL,BLR,7.70036446313116
IRL,BRA,9.148296443420284
IRL,BRN,9.355161668122667
IRL,CAN,8.56724903047166
IRL,CHE,7.093369741539385
IRL,CHL,9.348514097280301
IRL,CHN,9.022909344038073
IRL,CIV,8.584494579818589
IRL,CMR,8.655594208152054
IRL,COL,9.012866151229959
IRL,CRI,9.026257785479245
IRL,CYP,8.210823453866851
IRL,CZE,7.289759315841485
IRL,DEU,6.825318115218652
IRL,DNK,7.1232681908774325
IRL,EGY,8.288297377516347
IRL,ESP,7.279481580791563
IRL,EST,7.6034626793805575
IRL,FIN,7.615174625914324
IRL,FRA,6.656987544094305
IRL,GBR,6.132120654815532
IRL,GRC,7.956904877385829
IRL,HKG,9.196445787772571
IRL,HRV,7.4951007354550185
IRL,HUN,7.547499045680688
IRL,IDN,9.399188914910427
IRL,IND,8.865654556075313
IRL,ISL,7.312574178342396
IRL,ISR,8.299013798255102
IRL,ITA,7.543131917213241
IRL,JOR,8.319804127727883
IRL,JPN,9.169414726250993
IRL,KAZ,8.683479196566456
IRL,KHM,9.243484970568485
IRL,KOR,9.101457549160315
IRL,LAO,9.170522768719442
IRL,LTU,7.626879612610621
IRL,LUX,6.859824115765723
IRL,LVA,7.578115292935937
IRL,MAR,7.672570815393323
IRL,MEX,9.045998723511474
IRL,MLT,7.834248587120634
IRL,MMR,9.140183644900564
IRL,MYS,9.297628460677595
IRL,NGA,8.573959272748295
IRL,NLD,6.629002422163375
IRL,NOR,7.144419019240798
IRL,NZL,9.853445054523915
IRL,PAK,8.76526753183259
IRL,PER,9.19670918808762
IRL,PHL,9.301846051109703
IRL,POL,7.510332029356891
IRL,PRT,7.402342368519886
IRL,RUS,7.9382011402785455
IRL,SAU,8.596259422491642
IRL,SEN,8.393512322684137
IRL,SGP,9.325257081419426
IRL,SVK,7.45988482912057
IRL,SVN,7.432411615962231
IRL,SWE,7.397038727315026
IRL,THA,9.197119560928096
IRL,TUN,7.71192849578641
IRL,TUR,7.990608036016496
IRL,UKR,7.8310315550300045
IRL,USA,8.540463524754136
IRL,VNM,9.161179224000767
IRL,ZAF,9.210568345988133
ISL,ARG,9.346257541370678
ISL,AUS,9.719113290383335
ISL,AUT,7.969537940238336
ISL,BEL,7.665363477676373
ISL,BGD,9.067347560961313
ISL,BGR,8.218544808178416
ISL,BLR,7.994669072982082
ISL,BRA,9.209473996781554
ISL,BRN,9.355500759965308
ISL,CAN,8.342194357920533
ISL,CHE,7.869917252446446
ISL,CHL,9.3650080609883
ISL,CHN,8.973344316222844
ISL,CIV,8.810525869085813
ISL,CMR,8.885981590313897
ISL,COL,8.96798405686211
ISL,CRI,8.947587892162865
ISL,CYP,8.493329914831671
ISL,CZE,7.878575483166829
ISL,DEU,7.691211061373221
ISL,DNK,7.655098935616491
ISL,EGY,8.571232412294506
ISL,ESP,7.97063710315333
ISL,EST,7.805620906339801
ISL,FIN,7.793403281377813
ISL,FRA,7.711872562006621
ISL,GBR,7.545315222521853
ISL,GRC,8.334879394592175
ISL,HKG,9.179552863183817
ISL,HRV,8.035717286546719
ISL,HUN,8.03201322188708
ISL,IDN,9.426691305609168
ISL,IND,8.935959314191932
ISL,IRL,7.312574178342396
ISL,ISR,8.564615563441482
ISL,ITA,8.104092405577331
ISL,JOR,8.577454076500251
ISL,JPN,9.083463361189379
ISL,KAZ,8.727361081777635
ISL,KHM,9.25911910750888
ISL,KOR,9.035519732829044
ISL,LAO,9.184689995876735
ISL,LTU,7.936466784135875
ISL,LUX,7.749075882537345
ISL,LVA,7.855289606628058
ISL,MAR,8.162689602664374
ISL,MEX,8.917336832266365
ISL,MLT,8.288660645519487
ISL,MMR,9.171053760651665
ISL,MYS,9.328122518743282
ISL,NGA,8.814930688208573
ISL,NLD,7.612156395777956
ISL,NOR,7.467140183123091
ISL,NZL,9.77487376294289
ISL,PAK,8.842321615310663
ISL,PER,9.17612007985299
ISL,PHL,9.27958187921737
ISL,POL,7.927858488921977
ISL,PRT,7.990431933887644
ISL,RUS,8.106556131794555
ISL,SAU,8.785166771141041
ISL,SEN,8.616520926390836
ISL,SGP,9.352640828726042
ISL,SVK,7.983650477429948
ISL,SVN,8.006338567229738
ISL,SWE,7.667689232715963
ISL,THA,9.220727241195979
ISL,TUN,8.22073297017072
ISL,TUR,8.324355493328573
ISL,UKR,8.125441325521768
ISL,USA,8.3433006504465
ISL,VNM,9.164329207806801
ISL,ZAF,9.348129064425795
ISR,ARG,9.412596900249616
ISR,AUS,9.560399882105912
ISR,AUT,7.7704536545975555
ISR,BEL,8.084951365478307
ISR,BGD,8.610591544844606
ISR,BGR,7.346893690497106
ISR,BLR,7.82033352811222
ISR,BRA,9.27134703845132
ISR,BRN,9.082741518419358
ISR,CAN,9.135245636208266
ISR,CHE,7.954208986729555
ISR,CHL,9.489349190265113
ISR,CHN,8.87444544867756
ISR,CIV,8.519356849020047
ISR,CMR,8.286563942044712
ISR,COL,9.357578644640867
ISR,CRI,9.395092306341846
ISR,CYP,5.901784886140067
ISR,CZE,7.868975780902478
ISR,DEU,8.046518937351937
ISR,DNK,8.052385957491955
ISR,EGY,6.002535536916981
ISR,ESP,8.17362681075416
ISR,EST,8.049494104671385
ISR,FIN,8.072119102788772
ISR,FRA,8.096177497258166
ISR,GBR,8.177813251520192
ISR,GRC,7.0905050774008895
ISR,HKG,8.957484756676447
ISR,HRV,7.7056565413560705
ISR,HUN,7.682848738888274
ISR,IDN,9.07200683893849
ISR,IND,8.311260922566408
ISR,IRL,8.299013798255102
ISR,ISL,8.564615563441482
ISR,ITA,7.7189210230151675
ISR,JOR,4.710370388796499
ISR,JPN,9.124173583675638
ISR,KAZ,8.261603666489455
ISR,KHM,8.91899105004413
ISR,KOR,8.998748714862273
ISR,LAO,8.841295954846172
ISR,LTU,7.872251623256243
ISR,LUX,8.028488094775161
ISR,LVA,7.967746621267579
ISR,MAR,8.2587931191458
ISR,MEX,9.432510649813382
ISR,MLT,7.5554185736060395
ISR,MMR,8.758809702096181
ISR,MYS,8.944428532298371
ISR,NGA,8.371325215100528
ISR,NLD,8.100550445621892
ISR,NOR,8.179666599157416
ISR,NZL,9.700478681225633
ISR,PAK,8.180343843697573
ISR,PER,9.455287684237259
ISR,PHL,9.083468583451703
ISR,POL,7.826316231953187
ISR,PRT,8.296935222800872
ISR,RUS,7.880044040599836
ISR,SAU,7.269308206191818
ISR,SEN,8.633641826044338
ISR,SGP,8.98444867296085
ISR,SVK,7.750407651494143
ISR,SVN,7.7537535810233535
ISR,SWE,8.094752611838045
ISR,THA,8.844684649873278
ISR,TUN,7.74379081394185
ISR,TUR,7.02376607848867
ISR,UKR,7.635596114088104
ISR,USA,9.118204578472195
ISR,VNM,8.862773112591931
ISR,ZAF,8.928442472230914
ITA,ARG,9.321305552118325
ITA,AUS,9.700958186370823
ITA,AUT,6.64302537860315
ITA,BEL,7.068941721112799
ITA,BGD,8.897205644841867
ITA,BGR,6.79465085652634
ITA,BLR,7.457563702986992
