iso_o,iso_d,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
HKG,IRL,459.5912,397.8037,381.2024,376.6721,512.3353,496.5422,383.5721,459.3956,481.949,338.4511,291.0702,216.1943,157.7142,132.03,156.9748,152.9041,146.0592,168.5767,217.2847,160.4191,131.2558
HKG,ISL,6.9198,5.9192,5.0664,5.207,6.0717,8.2354,9.6122,17.381,11.3487,6.2649,8.1903,7.922,6.0825,6.9136,6.3306,6.4181,21.5509,15.3688,26.4454,11.3089,7.0298
HKG,ISR,828.1981,717.6169,920.4061,843.537,1003.6678,1161.2126,1391.888,1618.5847,1807.7205,1129.8177,1341.7138,1907.8485,1780.5907,1954.9631,2381.5378,2296.1802,2125.4327,1977.224,1782.4316,1434.7576,1834.4628
HKG,ITA,613.5528,558.9809,610.7366,776.3064,978.7479,999.6907,1176.9322,1211.542,1182.3061,883.1887,936.0027,895.2824,736.9402,697.6445,734.6485,789.3299,922.3978,945.5018,1054.3701,956.3661,876.8588
HKG,JOR,29.6439,64.3604,102.1838,126.3271,155.049,162.2244,183.7959,167.8158,146.8595,82.9789,72.0948,77.3264,78.5017,73.5048,72.243,74.7779,60.4388,58.1286,66.0408,76.7267,50.0635
HKG,JPN,3110.6739,2966.7327,2867.282,3027.4347,3442.855,3656.6047,3661.3928,3550.6918,3483.3838,2675.1781,3262.9892,3385.1967,3561.1663,3564.5078,3639.7636,3507.2039,3367.8165,3389.4197,3477.8092,3299.9652,2239.3147
HKG,KAZ,1.5214,5.5223,1.9872,1.778,4.5618,4.3547,6.7981,7.073,7.8992,6.3414,10.1693,9.8346,8.7484,15.9456,21.2881,14.3615,17.7607,29.9184,53.7359,64.0027,134.2238
HKG,KHM,309.3652,353.0682,457.042,486.8743,544.6172,650.7839,777.6111,890.319,803.0443,548.4223,729.3064,816.2431,939.8464,998.1094,963.6842,933.7189,798.9989,818.2565,918.7065,836.0274,791.0327
HKG,KOR,1923.2249,1778.2623,2240.4923,3468.4947,4883.5388,2982.3018,3182.2598,3249.9384,3136.5208,2356.5453,2953.4825,3414.1325,3172.2945,3127.9872,2762.4741,2449.216,2663.0532,2970.8781,3048.7264,2740.3925,2659.4695
HKG,LAO,7.0869,9.2074,5.5902,7.3732,7.1298,7.4295,13.9546,13.372,21.2355,15.8404,23.5235,21.8999,19.6769,28.9952,45.1834,27.1074,22.4512,28.4406,27.1482,29.2741,23.9534
HKG,LTU,5.7043,7.4839,25.4589,10.517,11.214,12.8452,13.5514,15.7763,31.795,19.2715,22.4447,40.9408,27.6957,30.7704,31.8823,27.6488,32.8259,53.9459,85.6157,87.3776,85.8353
HKG,LUX,14.4672,13.4529,15.765,46.3562,68.2294,90.4262,131.2835,183.9726,104.9098,80.3494,66.7904,51.9611,78.2907,72.6849,49.4817,73.0052,52.8718,26.5229,32.8678,56.7825,40.8422
HKG,LVA,4.555,5.4484,5.6877,10.5803,14.4981,17.1033,23.9199,30.5608,47.9093,55.81,70.7488,90.9471,55.5964,66.2623,51.5343,35.2901,26.1533,29.341,29.9986,28.4091,33.3433
HKG,MAR,31.5815,24.5568,22.4393,30.377,26.6149,28.5152,38.5777,53.6895,60.2254,65.4087,70.4948,85.5577,94.8319,79.1688,71.6144,38.7937,33.5073,28.5553,32.1509,36.6546,82.8361
HKG,MEX,561.7358,529.4947,708.7746,475.7735,403.0491,516.9223,610.4931,616.9124,580.2479,341.3444,420.6954,416.0312,421.2225,412.7719,423.1509,431.6711,420.2912,477.04,519.2789,540.0413,581.7771
HKG,MLT,17.2414,18.3052,26.2164,23.5561,17.2294,17.0078,20.7753,20.2272,19.4698,16.3742,15.8509,20.1185,23.0362,21.3089,19.9314,27.0118,35.2043,12.524,28.0731,23.0756,21.6477
HKG,MMR,89.5985,83.3656,86.9387,69.9319,64.7535,56.0405,25.1161,34.7536,31.0682,24.4988,33.8786,38.913,64.8612,75.5123,125.7141,182.9722,139.5806,185.6139,145.3329,145.1981,140.5817
HKG,MYS,2039.472,1759.9172,2210.5538,2031.6487,2442.2342,2470.5607,2976.5783,3782.8979,3783.0664,2764.6548,3592.4088,4044.8568,3958.9686,3196.4514,3312.4791,3071.0268,3044.2212,3160.2853,3753.0986,3531.1174,3441.5939
HKG,NGA,132.9349,144.1887,139.0424,157.4104,91.683,67.6054,216.4319,308.2383,524.8396,382.3871,267.7399,342.1555,249.657,296.4511,501.1727,563.3995,480.8127,543.5625,697.0168,664.2463,700.8392
HKG,NLD,2408.9779,2490.3618,2476.2468,2602.4478,3139.4897,3721.2155,3629.9698,3791.3359,4037.2035,3533.3649,3975.7896,3248.888,3172.9304,3305.7629,3782.865,4980.1809,5615.0216,6832.2621,7669.9525,7304.7505,6466.5884
HKG,NOR,153.7472,130.1045,148.4729,184.3041,239.7967,257.7067,250.9317,257.5848,252.2175,199.751,221.2589,182.3397,151.3381,140.2411,144.2436,138.9782,97.7939,107.7979,130.0573,119.6524,91.4415
HKG,NZL,123.1499,99.0549,97.387,128.524,157.5897,183.0654,189.2526,220.6509,211.3741,147.6595,160.2476,165.9413,151.6086,147.0766,144.9383,124.4973,111.7688,99.241,121.9118,141.2437,106.804
HKG,PAK,96.8592,86.5151,99.2691,185.3638,144.8869,152.264,172.2951,190.5336,156.7239,101.1068,132.3073,129.4211,180.8411,203.5405,253.1717,231.2618,254.108,252.1823,387.8425,297.9025,418.3043
HKG,PER,16.0909,16.8845,18.6516,21.0612,24.7526,25.4778,24.2964,35.4946,34.6257,34.2447,37.437,36.2558,42.8464,41.4681,33.9015,42.0368,35.9251,34.9715,50.6986,37.7206,45.1933
HKG,PHL,1682.8557,1717.6252,1993.1777,2021.6679,2241.9567,2408.7204,2487.787,2665.1552,2531.5423,1907.6973,1947.5536,2047.057,2151.1779,2010.7401,2311.7591,2530.4232,2762.5768,2985.2512,3277.2135,3956.6198,3167.39
HKG,POL,69.4828,65.7707,66.5499,76.3983,78.8446,101.9127,141.253,227.6015,244.5321,132.7828,237.9329,221.8799,275.353,312.037,342.4335,218.7883,165.9927,156.986,190.4158,212.7416,322.1552
HKG,PRT,51.9516,46.2467,42.7059,45.545,248.3422,72.6705,74.6719,108.989,126.2225,77.8567,80.8279,89.2154,86.258,89.36,96.9153,83.5627,111.1484,118.318,132.4421,113.1949,155.9399
HKG,RUS,70.1173,103.5363,96.5347,127.6099,190.8744,192.2339,240.2475,362.5138,330.8147,370.4272,394.6491,641.2261,456.1258,470.455,450.0596,323.4884,368.7451,580.2199,610.3818,725.9735,778.6156
HKG,SAU,245.8558,189.3711,145.9075,206.0632,167.4002,235.2296,201.7695,184.908,227.0819,228.1541,249.7244,244.7221,267.4945,284.8723,306.0681,311.9167,646.4711,270.7989,351.3281,930.0602,841.6181
HKG,SEN,20.2195,17.9317,18.3909,19.6094,22.3397,20.7871,16.4345,17.1303,25.1811,17.0548,12.5736,12.0787,17.1791,18.8239,21.5033,30.4082,63.6817,103.3765,107.4199,113.4885,121.6202
HKG,SGP,3635.5534,2918.6018,3069.866,3355.8435,4062.0879,4499.0662,4617.6775,4621.4902,4446.2361,3400.2794,4019.8624,3917.9836,3888.6117,4179.173,3958.1534,4577.4488,4201.0547,6627.5222,6394.5434,4922.1876,5846.4034
HKG,SVK,10.6093,14.4007,15.5705,20.2723,39.9584,40.7618,51.4553,92.8939,124.2253,93.2598,106.845,122.6297,110.2417,156.9493,163.2968,159.0703,217.5081,195.7699,179.2097,94.6961,57.3807
HKG,SVN,13.6232,12.8091,14.154,17.8571,21.677,23.7357,27.3526,31.0129,31.1185,22.1412,22.1489,24.1062,17.0453,16.4398,17.9091,17.6066,18.6875,20.2274,24.2029,30.3688,31.1306
HKG,SWE,937.4571,695.9005,682.0159,763.8025,835.3649,935.9074,1041.4569,1119.0093,1154.9325,945.5848,593.7798,1187.2951,609.0988,570.9058,546.3289,540.9215,530.6134,478.6518,497.2024,402.857,340.8803
HKG,THA,1096.5775,1185.6192,1276.0371,1426.659,1704.4426,1722.3287,1856.4081,1883.4569,2382.0475,2053.0712,2417.3023,2969.2562,2495.5101,2418.8233,2170.0426,2646.0446,3022.581,4636.0497,4762.9208,4187.6835,3065.1594
HKG,TUN,14.7166,11.5122,12.2458,11.556,16.9859,15.6529,21.1058,37.5983,40.3869,46.9615,49.4663,54.3119,53.2242,55.6204,53.5242,59.0364,67.3329,61.8498,70.6328,74.2393,91.4792
HKG,TUR,244.9467,144.3273,169.8866,181.6255,212.7611,208.9001,217.3029,238.4383,264.3497,171.3473,203.0264,198.681,198.5483,190.673,191.5382,165.1367,231.9039,199.2981,284.0994,439.7014,453.9594
HKG,UKR,21.9528,20.765,19.3535,22.9337,29.9687,36.2414,67.5309,101.5881,114.4814,54.3745,72.6949,75.4792,63.0789,60.7828,34.5723,28.6548,35.6064,58.5863,140.6391,108.3339,124.3893
HKG,USA,15877.9461,13697.634,13781.5233,13205.5992,13787.9326,14218.1453,13944.4049,12976.1305,11748.5326,7715.8858,9279.8491,9537.6394,10594.9994,11056.2125,11607.3589,12262.022,12308.5654,12312.2939,12136.9786,9889.7609,13223.078
HKG,VNM,596.2733,573.4878,831.5858,998.0942,1178.0899,1268.1931,1480.0887,2056.3358,2826.495,1712.856,2016.0709,2556.6943,2797.4467,3341.9549,3535.6334,3788.4577,3956.6207,3840.9436,3567.819,3029.7535,2835.9025
HKG,ZAF,387.738,306.5937,264.1143,335.6561,490.8697,506.3428,504.0404,468.8484,439.4672,317.7581,384.5969,395.1013,357.6125,379.3381,474.0381,605.4233,441.1599,445.646,425.4873,352.4468,260.3579
HRV,ARG,1.5781,1.7381,0.9709,0.6629,0.2903,1.6445,0.8396,0.9275,1.2931,0.5027,1.0659,4.3187,2.6757,2.8374,2.2292,2.6772,3.4763,2.7076,13.7548,14.022,1.8874
HRV,AUS,5.2809,4.0864,5.8893,7.9712,13.1484,15.1132,12.0848,14.3191,16.6301,28.371,25.4521,22.1531,29.5069,19.6848,18.2225,17.9987,24.2295,24.5487,25.5162,25.6351,25.8673
HRV,AUT,286.8496,282.244,354.6778,471.7263,741.5755,635.1949,706.2192,801.7459,922.8431,610.9726,650.5621,813.0078,890.0416,821.7734,710.5857,708.1949,792.0617,902.1451,942.2002,834.73,895.4019
HRV,BEL,46.1201,50.9233,51.2483,47.466,70.8437,53.0597,50.7,66.5971,86.1332,56.8673,73.0138,99.2133,109.3144,92.892,140.9601,138.6065,140.2574,308.8555,279.3406,253.1544,250.405
HRV,BGD,0.0701,0.2872,1.5843,0.8163,1.2643,0.6504,7.7218,3.7222,7.588,10.1083,15.2215,14.066,8.4758,9.5155,11.3811,12.6371,4.132,3.9993,1.1733,2.0126,1.0955
HRV,BGR,3.9681,5.3145,12.704,28.3945,30.1076,40.7866,49.2339,77.9705,84.9883,47.7366,48.6762,37.727,39.3531,49.7797,59.1983,70.4253,72.1945,87.171,116.5048,97.3907,156.1664
HRV,BLR,3.4422,4.1453,3.4997,11.9198,8.6165,9.2198,15.2748,10.8466,24.5594,21.6003,20.7619,22.9335,10.1774,15.0162,22.9381,26.8287,12.7953,9.1698,8.2006,13.5444,27.6722
HRV,BRA,1.1873,3.6293,1.4749,8.1745,1.2004,4.4515,10.5715,7.9221,11.1572,14.5051,21.3219,32.83,43.0089,32.9111,17.1789,11.6911,6.2614,13.0714,14.3941,19.5686,13.0991
HRV,BRN,0.0,0.0001,0.0008,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017,0.0007,0.0006,0.0106,0.0021,0.0061,0.0056,0.0076,0.0009,0.0209
HRV,CAN,10.7625,8.6945,8.5628,11.9261,14.9511,16.4558,19.5849,30.6803,40.7798,19.5219,54.4924,23.2881,43.6447,80.5281,44.522,40.3084,42.6792,49.5072,89.3304,48.1238,100.6262
HRV,CHE,28.3128,31.4131,30.2066,35.0582,60.7464,72.3646,77.3762,99.415,113.7872,109.9505,93.5908,113.1057,106.2959,136.8218,150.3704,163.1508,159.7727,186.9054,225.496,236.3563,265.5458
HRV,CHL,0.1309,1.0275,0.3153,0.8422,1.1297,1.4738,13.7484,1.1044,1.1601,3.8101,2.0523,4.1318,12.6721,1.6427,1.7415,1.5069,3.9386,2.112,4.8696,11.4951,12.9525
HRV,CHN,4.923,3.9478,4.1432,5.5727,18.5204,39.7126,46.1459,50.0873,66.924,64.9537,47.3871,70.4528,63.6546,95.5284,89.524,95.9938,124.2047,159.0702,193.5833,135.6178,120.7028
HRV,CIV,6.214,0.0023,0.0018,0.0,0.3893,0.0384,0.0719,0.0504,0.0394,3.1377,0.0406,3.9954,2.6367,2.7603,1.5391,7.7029,0.5351,0.7675,2.118,1.8593,1.5391
HRV,CMR,0.0002,0.0612,0.028,0.1195,0.0256,0.1194,0.0691,0.084,0.0739,0.2392,0.8953,1.5152,0.8148,0.1539,0.1718,7.4834,0.3738,0.2832,0.483,3.4501,0.8331
HRV,COL,0.0802,0.2369,0.0613,0.1263,0.4644,4.745,0.2951,2.2551,9.3239,0.5788,0.9363,1.2149,0.7739,9.6427,29.1093,61.4401,3.4382,11.9733,0.9021,0.8906,4.8071
HRV,CRI,0.0308,0.0141,0.402,0.0993,0.1602,1.3586,1.7151,0.9497,1.2317,0.5413,0.3478,8.9641,0.2252,0.3246,3.5669,2.7335,0.0302,0.1624,0.1309,0.2822,0.1742
HRV,CYP,1.2056,10.2397,32.1251,3.5587,154.4924,83.6603,44.7705,15.9965,146.1971,113.5261,89.1704,23.7194,14.7293,12.1868,13.7425,12.758,14.4121,45.9619,7.3915,9.4973,8.225
HRV,CZE,31.2362,36.5961,45.9563,47.6278,55.2516,74.1025,116.0384,134.187,143.6738,110.4733,113.9512,168.0464,151.4248,168.1725,201.8175,152.9898,171.9384,253.793,275.1146,237.8277,248.4888
HRV,DEU,611.7707,627.3142,599.3964,711.8387,847.4936,862.1264,1020.8379,1122.6674,1309.0821,1036.7425,1060.4913,1261.1422,1188.272,1315.6879,1382.2629,1369.263,1565.0615,1754.9712,2143.5252,2072.9002,1980.1065
HRV,DNK,8.6293,10.4921,10.506,13.668,19.5372,25.019,29.0752,31.7584,36.0788,24.4793,31.1426,34.1331,40.2411,39.9841,37.7478,54.8409,40.074,52.8596,62.7701,54.8752,67.6165
HRV,EGY,20.0221,31.7856,23.0111,22.8858,20.7765,38.0672,40.9101,34.6125,71.2071,88.3148,79.1222,96.3907,88.6317,69.8332,106.905,117.4996,100.9227,122.4997,79.1903,95.9558,77.405
HRV,ESP,24.4199,41.1878,37.6331,39.3926,38.1984,55.9435,76.297,78.8568,83.4926,70.5824,78.1614,88.8552,53.8229,68.4308,145.4355,161.5203,154.5607,169.8536,249.0934,259.4341,274.5565
HRV,EST,0.4411,0.9749,1.7392,0.8419,3.1521,1.448,6.171,2.3214,5.0938,2.9433,4.8019,5.3552,7.0413,17.2282,5.7006,6.0716,7.4029,9.7501,7.8967,10.1902,10.0177
HRV,FIN,2.8982,4.5891,4.3058,9.2461,9.3295,11.8051,14.8311,19.435,22.7084,19.6221,17.1922,28.4482,24.9177,26.9821,32.3884,19.6756,21.5754,36.6332,65.0426,29.5193,32.5979
HRV,FRA,118.063,163.9619,156.7342,164.4262,159.3767,162.8071,169.8731,202.6522,243.6375,172.4125,150.2036,379.8606,177.5522,184.3581,245.8574,240.3717,263.2518,336.4927,372.8329,411.5181,480.2649
HRV,GBR,67.6288,73.1599,64.1224,80.9647,93.433,116.1293,160.3195,188.6273,247.0861,174.2728,158.9655,184.2818,154.5888,235.3698,163.306,177.1849,157.1504,180.3805,227.0209,233.2808,267.6438
HRV,GRC,36.2439,22.2638,27.6262,74.8467,73.2998,83.7685,29.4852,22.0864,38.4094,56.3501,83.115,55.6575,97.5612,115.7705,145.963,84.6819,57.911,67.9728,68.5649,119.174,72.6852
HRV,HKG,2.2651,2.5069,1.6055,1.3254,2.5457,4.9047,3.6248,2.656,1.8844,5.3165,50.3413,9.1411,8.3845,8.0917,9.9721,7.9093,14.9599,40.6675,38.0021,17.7221,15.646
HRV,HUN,60.093,59.6962,81.3895,80.057,128.934,140.4909,177.1471,435.0583,370.0132,220.7971,312.011,400.177,403.8615,400.6437,529.6535,475.3282,524.7071,617.246,676.7676,829.6409,1105.5062
HRV,IDN,1.4271,0.5155,0.6895,1.5811,1.4637,2.0496,2.9187,2.0775,4.9092,5.1472,10.8117,10.9362,11.0792,8.2096,11.4863,16.7509,14.1008,17.3873,22.4995,10.145,7.6539
HRV,IND,2.6411,21.2155,1.2143,7.7829,1.4638,14.0609,45.6114,35.968,11.0285,27.2673,38.1957,33.4735,16.6729,10.2428,28.4292,24.5554,23.2108,32.1263,31.4433,53.6689,28.9298
HRV,IRL,35.9403,26.7192,35.9531,28.6827,24.3281,19.5446,24.5931,13.5614,18.6879,19.0023,18.6147,9.8135,10.4251,6.1853,10.5084,17.8184,33.3289,31.9317,22.5078,34.7416,32.18
HRV,ISL,0.3486,0.1898,0.336,1.5188,0.5494,3.1062,6.9642,1.2769,1.7353,0.2033,0.1923,1.438,3.2315,1.3047,0.9984,1.7425,3.8077,2.9516,5.0424,4.0015,2.4283
HRV,ISR,6.2194,3.2606,5.8512,7.9734,5.5262,6.0489,6.0743,4.7395,7.7981,20.134,6.8692,9.335,9.2069,22.1679,31.7972,72.9598,40.4474,43.9448,40.7761,48.545,37.4791
HRV,ITA,798.3154,828.9405,845.6443,1240.6526,1684.56,1574.7479,2079.5911,1985.8866,2176.2673,1901.3568,2056.1975,2059.8372,1696.4772,1769.1106,1870.6879,1620.0779,1753.1423,1971.8813,2295.3538,2232.2273,1993.9337
HRV,JOR,2.2186,4.631,5.0311,0.3656,0.6735,0.5895,1.104,2.7269,3.9821,11.4197,6.8064,0.4275,1.3086,6.4441,2.6573,6.8797,5.4044,15.096,13.5359,8.2517,10.8761
HRV,JPN,18.6197,26.9194,43.7777,46.8916,47.6645,48.4995,94.4098,80.7311,64.5472,105.0413,56.3566,87.1608,105.0772,56.2648,61.7119,58.6894,52.564,68.4966,95.3078,89.3777,83.3501
HRV,KAZ,1.167,2.2614,5.1127,7.5275,7.9344,6.9129,8.4377,9.6827,13.9087,10.0651,13.165,13.9683,15.8606,18.7284,19.8024,10.2182,7.5908,14.021,11.2714,8.9565,17.2629
HRV,KHM,0.0065,0.0054,0.0105,0.0337,0.0163,0.0222,0.0304,0.0239,0.0592,0.0138,0.0472,0.0182,0.0002,0.0011,0.0183,0.041,0.0004,0.0066,0.3047,0.8325,0.4594
HRV,KOR,1.2759,3.1609,3.8223,2.2284,3.4314,4.0734,15.3463,17.0784,8.4998,9.7007,13.1607,14.1832,15.5367,14.7397,12.4311,9.4356,14.0713,24.5487,40.1144,24.6895,17.8103
HRV,LAO,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0007,0.0026,0.0,0.001,0.0,0.0,0.0011,0.0036,0.0153,0.0302,0.1276,0.0,0.0151,0.0246
HRV,LTU,3.1139,4.4512,5.0158,6.0083,5.9713,5.6987,5.3271,10.6281,9.3529,7.2843,8.6794,9.3969,8.7438,9.4909,15.0163,17.3197,23.0892,22.7103,42.3842,41.2344,50.6909
HRV,LUX,1.9115,0.7613,0.4285,0.3722,0.8235,1.9031,2.6423,4.0754,7.3006,11.4806,4.7124,4.9394,91.1528,104.8495,17.2299,83.0699,7.6281,36.3801,153.5329,11.3271,138.7593
HRV,LVA,2.5441,2.4568,3.134,2.4486,3.8982,4.8927,4.8962,9.3171,9.2689,6.9498,7.4316,8.1083,6.251,6.0255,11.5294,11.8299,13.5865,12.5962,11.5769,11.898,13.5125
HRV,MAR,1.3994,8.8654,6.4471,1.3871,13.7788,5.4965,3.4557,6.7661,11.8034,3.3749,5.6198,24.8232,3.6429,54.2717,17.1734,8.9408,9.7846,96.1306,11.7465,10.6878,20.0084
HRV,MEX,7.0053,4.4882,2.3205,8.933,5.6379,4.1404,6.9262,8.9789,9.2007,6.573,10.5261,11.6175,20.5992,20.3588,29.8049,19.7344,23.6137,23.1519,32.6792,32.1198,26.5482
HRV,MLT,46.4725,53.5446,0.9935,91.148,58.8865,98.8069,92.2422,234.2263,193.2381,165.0942,167.4071,187.0967,179.4654,121.9321,101.7248,63.6859,30.7978,94.855,104.9717,213.144,41.196
HRV,MMR,0.0,0.0,0.5535,0.0,0.0,0.0,0.0102,0.4425,1.3118,0.34,0.15,1.3054,0.7082,0.0524,0.4731,0.5725,0.2075,1.2658,0.7148,0.3858,0.5416
HRV,MYS,2.0895,1.8347,0.9481,4.3557,1.1002,2.1088,2.5273,3.13,4.231,1.0282,1.8285,2.8426,3.2168,2.9437,3.8655,6.8369,21.9791,9.766,3.486,7.6593,6.3909
HRV,NGA,3.8065,3.3065,4.9009,4.9674,26.7708,65.8971,7.4869,0.5937,44.1234,49.8673,131.9085,36.7075,2.7434,14.0427,11.3344,8.7536,3.1439,1.735,5.343,3.9293,5.7122
HRV,NLD,48.601,45.3679,40.7373,46.8012,68.7448,71.2744,81.2214,110.1564,148.0249,124.2467,148.9397,143.3711,159.6619,160.7464,168.6549,228.0731,359.5437,257.5668,211.9517,258.5837,259.8782
HRV,NOR,36.1751,5.8673,5.0489,6.872,8.3875,11.4197,16.6484,16.2467,31.1772,25.9787,28.8731,113.5344,58.3505,57.6135,76.312,59.7012,65.3876,64.4132,80.1063,53.0835,60.2316
HRV,NZL,0.5993,0.4452,0.7029,0.901,2.1855,1.0405,1.026,1.5362,0.9895,0.6191,2.4782,18.6897,2.2511,1.2998,1.317,1.4873,2.609,2.6769,2.3205,2.8455,3.0415
HRV,PAK,1.1024,0.9242,1.7107,1.4575,1.6242,0.7516,2.115,13.9037,21.6648,2.1205,1.5084,19.8168,0.6227,6.116,0.7626,2.0533,6.3239,3.7086,2.8049,7.2443,7.3516
HRV,PER,0.0291,0.1041,0.1295,0.1447,0.8258,1.3852,0.3444,2.6232,0.7647,0.6779,10.3067,3.119,5.1333,3.159,4.7415,1.2256,4.4833,1.9682,1.7924,0.8402,2.0784
HRV,PHL,0.4909,1.515,0.675,0.2926,0.5706,0.6056,0.9377,0.4592,2.988,7.7635,9.3222,17.2072,9.8942,7.241,5.4792,5.3192,1.3556,8.5077,13.6953,8.5613,10.4308
HRV,POL,23.6995,26.6583,26.1577,38.1041,49.9479,56.6909,116.7739,117.9721,148.2301,127.9882,113.5033,149.2058,117.8448,136.7945,158.188,202.7771,178.2071,199.8552,234.2738,232.9271,268.2801
HRV,PRT,6.0926,5.577,1.3136,2.0305,1.9902,5.4851,8.1398,7.3129,9.752,12.0261,8.1774,14.0045,7.1238,11.678,50.1111,50.517,53.4787,65.4782,66.1599,60.8084,48.7343
HRV,RUS,54.3804,80.1657,71.3889,67.0751,90.7042,86.4954,166.8289,158.337,187.7143,149.0068,266.8153,323.9621,356.3089,369.1296,392.4189,222.5983,223.6779,244.1443,194.6736,186.4621,205.2553
HRV,SAU,9.9033,4.0395,6.0899,5.9721,15.7766,16.2388,18.2684,69.4203,92.1089,22.2577,17.0038,28.9829,51.4861,43.2119,59.7966,59.4616,181.1871,95.3976,110.7924,61.9592,47.9389
HRV,SEN,0.0166,0.0,0.0,0.4407,0.0054,0.0,0.0028,0.0413,2.7219,3.0349,0.0096,0.03,0.0274,0.1004,0.3939,0.2152,0.1546,0.1566,0.9136,1.5118,1.3621
HRV,SGP,17.0303,0.9363,0.9631,1.3653,6.0507,5.391,6.8041,22.1285,10.9252,4.8908,9.0279,19.6557,14.0933,7.3187,7.3972,6.1315,21.9383,25.7945,30.2848,17.5641,13.4153
HRV,SVK,16.68,17.5046,18.6935,28.2451,30.568,53.0358,72.9906,67.8946,82.8536,89.1565,96.4006,125.3856,129.536,161.4754,193.984,189.3216,181.373,175.6498,166.2334,166.6827,144.599
HRV,SVN,481.2285,425.4089,419.435,519.0408,646.4227,770.775,913.5999,1117.9742,1198.0109,858.9372,1020.5264,1233.7935,1162.7435,1357.3681,1430.1262,1420.0978,1498.7251,1505.4607,1696.0275,1617.8667,1514.1441
HRV,SWE,33.5935,24.0607,22.4418,47.8837,127.0007,89.1888,121.4482,70.9189,64.0973,43.6505,57.8847,62.6487,59.4359,65.195,80.8673,58.842,101.7923,106.8815,112.6689,117.3482,149.1299
HRV,THA,0.8292,0.9539,0.9004,0.9111,1.2765,9.0638,3.8569,0.6351,8.9916,1.6849,1.3358,6.3972,4.3667,2.771,11.2907,7.5255,5.3136,4.7124,24.0626,12.2208,5.0217
HRV,TUN,2.4944,5.2404,0.804,7.3018,0.6146,4.3506,14.7663,4.8448,14.5882,8.1204,8.6728,74.0244,142.4206,47.5776,34.341,5.0319,15.4716,26.6807,41.2676,14.5514,4.2643
HRV,TUR,29.6838,14.2681,8.5532,25.6761,74.4217,132.6644,126.8657,72.0541,101.0254,199.8637,158.1749,273.2808,179.5979,192.2504,136.4304,141.5284,132.4059,205.3124,173.7262,202.5509,217.1595
HRV,UKR,7.688,6.8417,9.9351,14.9921,14.541,17.8972,31.1679,62.8276,57.1461,42.1333,44.7623,48.9528,59.5698,32.5793,51.3483,13.8468,30.8442,31.8682,45.0297,50.6158,59.2921
HRV,USA,151.8915,128.9472,154.3012,192.1571,283.2761,348.8842,341.6581,330.0088,305.2587,244.809,326.7522,412.0654,414.7001,386.2655,388.2547,456.9106,514.2084,508.051,437.7927,512.5802,565.3965
HRV,VNM,0.2494,0.1409,0.4277,1.6612,3.3703,0.0776,4.2283,8.0556,2.2386,14.6072,6.3367,14.2578,5.3085,8.4522,15.7451,19.064,31.2888,27.3411,34.6354,28.6858,24.4017
HRV,ZAF,0.7824,1.7316,4.1511,1.6853,2.13,11.8805,51.1902,45.0916,59.5772,27.2807,8.4489,28.5674,34.957,47.5224,32.7109,9.4587,11.7335,16.8392,20.6803,13.97,8.5055
HUN,ARG,20.5561,14.4589,6.1533,13.9595,15.8037,6.3915,26.2183,36.8788,38.5863,33.5637,51.6176,75.3574,93.5667,110.9268,79.0138,119.2765,154.6587,235.4646,237.9322,161.5104,154.9271
HUN,AUS,42.0772,39.4035,99.2506,74.9386,95.2834,126.6556,153.3742,205.2313,244.0941,304.1506,362.1127,376.2867,270.9782,265.6146,412.5484,417.7306,435.823,451.4806,480.7555,547.9924,474.6482
HUN,AUT,2401.1121,2409.1421,2421.7286,3278.4924,3739.5544,3346.2816,3434.4017,3982.7076,5045.3022,3535.8543,4329.8224,5614.8567,5311.6833,5402.0433,5632.1763,4293.9237,4421.9401,5067.1243,5432.3306,5237.8411,4848.9243
HUN,BEL,971.2881,1200.9657,1070.5972,1103.6973,1127.313,1235.2543,1414.6357,1478.5428,1877.5787,1340.2803,1337.4361,1488.3502,1409.3064,1480.0306,1764.6328,1645.7056,1628.7494,1841.511,2239.2301,2573.7472,2605.6538
HUN,BGD,4.8829,4.2087,2.8426,3.7397,3.7329,16.3427,5.3192,12.5553,8.7637,5.4388,9.2091,7.0748,4.9222,3.7224,20.9054,8.3063,7.0024,6.6365,15.7771,7.8567,8.8162
HUN,BGR,68.2757,91.873,116.8137,143.2313,216.5181,411.0987,539.6638,681.0426,908.0033,601.1487,769.1598,971.5713,961.6355,1001.1649,1119.9168,1043.9162,1077.3173,1180.5254,1277.5085,1300.6889,1365.3681
HUN,BLR,34.2107,25.0181,25.5458,35.3982,53.1081,87.77,124.119,136.2543,189.3226,141.4013,165.2612,146.1854,145.2373,165.6906,193.1412,129.8175,104.6648,113.3153,123.7833,117.4308,116.56
HUN,BRA,89.7153,80.2923,68.4571,83.7758,118.1374,107.4745,102.9132,106.4941,152.5926,129.7226,203.9211,281.0278,346.5907,456.8677,431.5147,354.6316,238.9627,304.6298,326.4068,296.8924,268.723
