iso_o,iso_d,contig,comlang_off,colony,comcol,dist,log_dist
JOR,DEU,0,0,0,0,3202.998,8.071842525194352
JOR,DNK,0,0,0,0,3204.823,8.072412141620699
JOR,EGY,0,1,0,0,494.2482,6.203037820162455
JOR,ESP,0,0,0,0,3651.507,8.20289523807873
JOR,EST,0,0,0,0,3168.488,8.061009781475352
JOR,FIN,0,0,0,0,3238.821,8.082964653673859
JOR,FRA,0,0,0,0,3371.398,8.123082774120665
JOR,GBR,0,0,1,0,3646.355,8.201483317476262
JOR,GRC,0,0,0,0,1298.833,7.169221447974898
JOR,HKG,0,0,0,1,7662.547,8.944099713994008
JOR,HRV,0,0,0,0,2305.257,7.7429474459616525
JOR,HUN,0,0,0,0,2244.623,7.716292857344235
JOR,IDN,0,0,0,0,8597.983,9.059282919850272
JOR,IND,0,0,0,1,3961.406,8.284354291738062
JOR,IRL,0,0,0,0,4104.356,8.319804127727883
JOR,ISL,0,0,0,0,5310.568,8.577454076500251
JOR,ISR,1,0,0,1,111.0933,4.710370388796499
JOR,ITA,0,0,0,0,2349.238,7.761846299236932
JOR,JPN,0,0,0,0,9095.954,9.115584978249599
JOR,KAZ,0,0,0,0,3785.743,8.238997447795896
JOR,KHM,0,0,0,0,7362.277,8.904124538876344
JOR,KOR,0,0,0,0,8009.55,8.988389858708981
JOR,LAO,0,0,0,0,6805.3,8.825456999345288
JOR,LTU,0,0,0,0,2665.355,7.888092535983673
JOR,LUX,0,0,0,0,3152.349,8.055903168198645
JOR,LVA,0,0,0,0,2927.355,7.981854563929237
JOR,MAR,0,1,0,0,3971.62,8.286929350900612
JOR,MEX,0,0,0,0,12578.2,9.43972043575617
JOR,MLT,0,0,0,1,2020.224,7.610963675336397
JOR,MMR,0,0,0,1,6256.384,8.741357661415575
JOR,MYS,0,0,0,1,7554.089,8.929844285040433
JOR,NGA,0,0,0,1,4404.52,8.390386565350076
JOR,NLD,0,0,0,0,3376.146,8.124490101226245
JOR,NOR,0,0,0,0,3624.309,8.195418928428687
JOR,NZL,0,0,0,0,16225.1,9.694314704881494
JOR,PAK,0,0,0,1,3466.407,8.150873889809768
JOR,PER,0,0,0,0,12885.94,9.4638920734717
JOR,PHL,0,0,0,0,8702.775,9.07139721930123
JOR,POL,0,0,0,0,2562.498,7.848737842958554
JOR,PRT,0,0,0,0,4118.545,8.323255224629733
JOR,RUS,0,0,0,0,2652.505,7.883259755500499
JOR,SAU,1,1,0,0,1335.505,7.197064776459143
JOR,SEN,0,0,0,0,5724.919,8.652583679850734
JOR,SGP,0,0,0,1,7867.104,8.970445294020685
JOR,SVK,0,0,0,0,2398.003,7.782391586629212
JOR,SVN,0,0,0,0,2415.967,7.789854900021024
JOR,SWE,0,0,0,0,3325.035,8.109235479350343
JOR,THA,0,0,0,0,6827.08,8.828652335527446
JOR,TUN,0,1,0,0,2415.71,7.789748518737572
JOR,TUR,0,0,0,0,1187.504,7.079608904324176
JOR,UKR,0,0,0,0,2103.682,7.651444421750286
JOR,USA,0,0,0,0,9209.496,9.127990404624951
JOR,VNM,0,0,0,0,6957.611,8.84759144727925
JOR,ZAF,0,0,0,0,7557.824,8.930338597054545
JPN,ARG,0,0,0,0,18372.04,9.818585222669528
JPN,AUS,0,0,0,0,7831.446,8.965902446264145
JPN,AUT,0,0,0,0,9141.063,9.120531959655011
JPN,BEL,0,0,0,0,9463.263,9.155172528576854
JPN,BGD,0,0,0,0,4903.568,8.497718382381779
JPN,BGR,0,0,0,0,9191.48,9.126032246997152
JPN,BLR,0,0,0,0,8145.003,9.005159889360202
JPN,BRA,0,0,0,0,18549.61,9.82820404355581
JPN,BRN,0,0,0,0,4260.378,8.357113167721296
JPN,CAN,0,0,0,0,10358.49,9.245561752294735
JPN,CHE,0,0,0,0,9680.594,9.177878542024315
JPN,CHL,0,0,0,0,17247.38,9.755415526865983
JPN,CHN,0,0,0,0,2098.111,7.64879269508767
JPN,CIV,0,0,0,0,14108.31,9.554519264462987
JPN,CMR,0,0,0,0,13083.03,9.479071249560299
JPN,COL,0,0,0,0,14262.86,9.565414234868435
JPN,CRI,0,0,0,0,13182.38,9.48663636838576
JPN,CYP,0,0,0,0,9068.81,9.11259633273742
JPN,CZE,0,0,0,0,9082.237,9.114075806891075
JPN,DEU,0,0,0,0,9298.341,9.137591276131703
JPN,DNK,0,0,0,0,8702.536,9.071369756419353
JPN,EGY,0,0,0,0,9577.598,9.167182108837777
JPN,ESP,0,0,0,0,10777.42,9.285208483722016
JPN,EST,0,0,0,0,7890.779,8.973450141539058
JPN,FIN,0,0,0,0,7830.051,8.965724302373598
JPN,FRA,0,0,0,0,9725.629,9.182519845058312
JPN,GBR,0,0,0,0,9574.237,9.16683112418962
JPN,GRC,0,0,0,0,9517.985,9.160938445718477
JPN,HKG,0,0,0,0,2891.225,7.9694355667291905
JPN,HRV,0,0,0,0,9358.526,9.144043078438097
JPN,HUN,0,0,0,0,9058.923,9.111505517798745
JPN,IDN,0,0,0,0,5791.627,8.664168532820566
JPN,IND,0,0,0,0,5847.71,8.673805410596726
JPN,IRL,0,0,0,0,9599.005,9.169414726250993
JPN,ISL,0,0,0,0,8808.42,9.083463361189379
JPN,ISR,0,0,0,0,9174.412,9.124173583675638
JPN,ITA,0,0,0,0,9869.275,9.197181674815702
JPN,JOR,0,0,0,0,9095.954,9.115584978249599
JPN,KAZ,0,0,0,0,5334.946,8.582034041847702
JPN,KHM,0,0,0,0,4409.127,8.391431989660713
JPN,KOR,0,0,1,0,1156.67,7.053300466113023
JPN,LAO,0,0,0,0,4143.801,8.329368761550741
JPN,LTU,0,0,0,0,8197.214,9.011549619424605
JPN,LUX,0,0,0,0,9500.391,9.159088234636407
JPN,LVA,0,0,0,0,8094.411,8.99892910250097
JPN,MAR,0,0,0,0,11534.55,9.353102158143367
JPN,MEX,0,0,0,0,11312.39,9.333653864203999
JPN,MLT,0,0,0,0,10256.82,9.235698129162493
JPN,MMR,0,0,0,0,4781.767,8.472565422448096
JPN,MYS,0,0,0,0,5329.095,8.580936709122309
JPN,NGA,0,0,0,0,13489.08,9.509635748210489
JPN,NLD,0,0,0,0,9303.377,9.13813273150943
JPN,NOR,0,0,0,0,8417.135,9.038024788051708
JPN,NZL,0,0,0,0,9575.732,9.166987260212926
JPN,PAK,0,0,0,0,5980.15,8.69620093024213
JPN,PER,0,0,0,0,15505.62,9.648957817836022
JPN,PHL,0,0,0,0,2999.541,8.006214555944553
JPN,POL,0,0,0,0,8590.702,9.058435734572807
JPN,PRT,0,0,0,0,11156.39,9.319767706902919
JPN,RUS,0,0,0,0,7486.303,8.920830363199629
JPN,SAU,0,0,0,0,8701.922,9.071299199783777
JPN,SEN,0,0,0,0,13941.8,9.542646800799282
JPN,SGP,0,0,0,0,5326.388,8.580428613889415
JPN,SVK,0,0,0,0,9104.249,9.116496506607206
JPN,SVN,0,0,0,0,9412.938,9.149840404890025
JPN,SWE,0,0,0,0,8180.65,9.009526888542537
JPN,THA,0,0,0,0,4612.997,8.436633033221602
JPN,TUN,0,0,0,0,10427.62,9.252213334036531
JPN,TUR,0,0,0,0,8958.844,9.100396479788314
JPN,UKR,0,0,0,0,8215.83,9.013818060060343
JPN,USA,0,0,0,0,10855.59,9.292435433668127
JPN,VNM,0,0,0,0,3672.564,8.208645334717154
JPN,ZAF,0,0,0,0,14746.39,9.598753586050123
KAZ,ARG,0,0,0,0,16110.66,9.687236443674484
KAZ,AUS,0,0,0,0,11415.23,9.34270370768776
KAZ,AUT,0,0,0,0,4615.688,8.437216214915694
KAZ,BEL,0,0,0,0,5345.228,8.583959479237869
KAZ,BGD,0,0,0,0,2499.756,7.823948406093102
KAZ,BGR,0,0,0,0,4293.126,8.364770417898676
KAZ,BLR,0,0,0,1,3743.355,8.227737547115304
KAZ,BRA,0,0,0,0,14469.91,9.579826599841155
KAZ,BRN,0,0,0,0,5665.495,8.642149548285593
KAZ,CAN,0,0,0,0,10079.05,9.218214291152178
KAZ,CHE,0,0,0,0,5294.448,8.574414003309387
KAZ,CHL,0,0,0,0,17030.07,9.742735884041709
KAZ,CHN,1,0,0,0,3277.169,8.0947352189284
KAZ,CIV,0,0,0,0,8879.904,9.091546025116967
KAZ,CMR,0,0,0,0,7749.332,8.955361925084128
KAZ,COL,0,0,0,0,14007.77,9.547367454641856
KAZ,CRI,0,0,0,0,13803.8,9.532699195558891
KAZ,CYP,0,0,0,0,3821.457,8.248387042493505
KAZ,CZE,0,0,0,0,4692.472,8.453714801474295
KAZ,DEU,0,0,0,0,5148.398,8.546440877304942
KAZ,DNK,0,0,0,0,4670.963,8.449120539254722
KAZ,EGY,0,0,0,0,4276.501,8.36089043085689
KAZ,ESP,0,0,0,0,6423.357,8.767696157217168
KAZ,EST,0,0,0,1,3919.294,8.273666814523372
KAZ,FIN,0,0,0,0,3911.126,8.271580591060905
KAZ,FRA,0,0,0,0,5561.785,8.623674378886765
KAZ,GBR,0,0,0,0,5610.276,8.632355195167529
KAZ,GRC,0,0,0,0,4457.117,8.402257423443382
KAZ,HKG,0,0,0,0,4140.284,8.328519663500371
KAZ,HRV,0,0,0,0,4727.849,8.461225621181677
KAZ,HUN,0,0,0,0,4445.851,8.399726580692205
KAZ,IDN,0,0,0,0,6263.184,8.742443960985767
KAZ,IND,0,0,0,0,1628.853,7.395631365119543
KAZ,IRL,0,0,0,0,5904.554,8.683479196566456
KAZ,ISL,0,0,0,0,6169.426,8.727361081777635
KAZ,ISR,0,0,0,0,3872.299,8.261603666489455
KAZ,ITA,0,0,0,0,5149.272,8.546610624442325
KAZ,JOR,0,0,0,0,3785.743,8.238997447795896
KAZ,JPN,0,0,0,0,5334.946,8.582034041847702
KAZ,KHM,0,0,0,0,4434.62,8.397197208998353
KAZ,KOR,0,0,0,0,4227.772,8.349430419329813
KAZ,LAO,0,0,0,0,3705.352,8.21753353996497
KAZ,LTU,0,0,0,1,3881.111,8.263876731835971
KAZ,LUX,0,0,0,0,5274.145,8.570571859898967
KAZ,LVA,0,0,0,1,3950.117,8.281500477709661
KAZ,MAR,0,0,0,0,7049.875,8.860765165152673
KAZ,MEX,0,0,0,0,13047.79,9.476374049750733
KAZ,MLT,0,0,0,0,5292.074,8.573965508508206
KAZ,MMR,0,0,0,0,3460.527,8.149176168592183
KAZ,MYS,0,0,0,0,5090.712,8.535172981883784
KAZ,NGA,0,0,0,0,8189.025,9.010550122141337
KAZ,NLD,0,0,0,0,5251.808,8.566327677252541
KAZ,NOR,0,0,0,0,4702.35,8.4558176627398
KAZ,NZL,0,0,0,0,13726.58,9.527089378149203
KAZ,PAK,0,0,0,0,1116.941,7.018348977620457
KAZ,PER,0,0,0,0,15760.42,9.665257012802964
KAZ,PHL,0,0,0,0,5250.611,8.566099729766313
KAZ,POL,0,0,0,0,4193.663,8.341329855348325
KAZ,PRT,0,0,0,0,6914.59,8.841388950945538
KAZ,RUS,1,1,1,0,3104.607,8.040642416308605
KAZ,SAU,0,0,0,0,3439.756,8.143155817619219
KAZ,SEN,0,0,0,0,9256.059,9.133033643096931
KAZ,SGP,0,0,0,0,5379.919,8.59042859728041
KAZ,SVK,0,0,0,0,4560.343,8.425153118977848
KAZ,SVN,0,0,0,0,4824.831,8.48153098725293
KAZ,SWE,0,0,0,0,4297.003,8.36567308193626
KAZ,THA,0,0,0,0,3982.132,8.28957263324599
KAZ,TUN,0,0,0,0,5579.479,8.626850681840557
KAZ,TUR,0,0,0,0,3914.222,8.272371865816108
KAZ,UKR,0,0,0,1,3564.066,8.178657306937753
KAZ,USA,0,0,0,0,10240.88,9.234142832401083
KAZ,VNM,0,0,0,0,3646.908,8.201634964277169
KAZ,ZAF,0,0,0,0,10441.83,9.253575133431918
KHM,ARG,0,0,0,0,16965.0,9.73890767721833
KHM,AUS,0,0,0,0,7037.221,8.858968626901857
KHM,AUT,0,0,0,0,8951.857,9.099616275780171
KHM,BEL,0,0,0,0,9747.627,9.184779149753666
KHM,BGD,0,0,0,0,2046.331,7.623803712507882
KHM,BGR,0,0,0,0,8464.106,9.04358967764915
KHM,BLR,0,0,0,0,8153.75,9.006233223110305
KHM,BRA,0,0,0,0,16743.93,9.725791083515091
KHM,BRN,0,0,0,0,1331.028,7.193706854988267
KHM,CAN,0,0,0,0,13870.98,9.537554166905139
KHM,CHE,0,0,0,0,9636.398,9.173302666327212
KHM,CHL,0,0,0,0,17553.43,9.773004651393233
KHM,CHN,0,0,0,0,3351.089,8.11704064662067
KHM,CIV,0,0,0,1,11945.82,9.388136705373608
KHM,CMR,0,0,0,1,10300.7,9.23996713307352
KHM,COL,0,0,0,0,18228.95,9.810766268646939
KHM,CRI,0,0,0,0,17435.91,9.76628715161062
KHM,CYP,0,0,0,0,7607.711,8.936917617173549
KHM,CZE,0,0,0,0,9064.88,9.112162885373808
KHM,DEU,0,0,0,0,9552.044,9.164510441986932
KHM,DNK,0,0,0,0,9099.859,9.116014197879405
KHM,EGY,0,0,0,0,7811.32,8.963329242636968
KHM,ESP,0,0,0,0,10707.77,9.278724925141724
KHM,EST,0,0,0,0,8352.953,9.030370408019138
KHM,FIN,0,0,0,0,8342.702,9.029142423697689
KHM,FRA,0,0,1,0,9947.79,9.205105694929673
KHM,GBR,0,0,0,0,10026.82,9.213018781831927
KHM,GRC,0,0,0,0,8458.608,9.04293990005515
KHM,HKG,0,0,0,0,1541.641,7.340602712491177
KHM,HRV,0,0,0,0,9015.03,9.106648463418903
KHM,HUN,0,0,0,0,8760.564,9.078015565419548
KHM,IDN,0,0,0,0,1982.272,7.5919989405901
KHM,IND,0,0,0,0,3445.198,8.144736656397027
KHM,IRL,0,0,0,0,10337.0,9.243484970568485
KHM,ISL,0,0,0,0,10499.88,9.25911910750888
KHM,ISR,0,0,0,0,7472.546,8.91899105004413
KHM,ITA,0,0,0,0,9357.015,9.143881608352537
KHM,JOR,0,0,0,0,7362.277,8.904124538876344
KHM,JPN,0,0,0,0,4409.127,8.391431989660713
KHM,KAZ,0,0,0,0,4434.62,8.397197208998353
KHM,KOR,0,0,0,0,3628.807,8.196659223103863
KHM,LAO,1,0,0,1,753.4552,6.624669560426385
KHM,LTU,0,0,0,0,8299.502,9.023950791984618
KHM,LUX,0,0,0,0,9658.718,9.175616206184198
KHM,LVA,0,0,0,0,8382.075,9.033850776190155
KHM,MAR,0,0,0,1,11227.34,9.32610715413668
KHM,MEX,0,0,0,0,15689.1,9.660721482705178
KHM,MLT,0,0,0,0,9298.441,9.137602030680528
KHM,MMR,0,0,0,0,1107.069,7.0094712613894705
KHM,MYS,0,0,0,0,1005.151,6.912893057963181
KHM,NGA,0,0,0,0,11110.72,9.315665687014475
KHM,NLD,0,0,0,0,9666.672,9.176439372024488
KHM,NOR,0,0,0,0,9133.656,9.119721331551169
KHM,NZL,0,0,0,0,9370.458,9.145317253440258
KHM,PAK,0,0,0,0,4056.846,8.308161103402917
KHM,PER,0,0,0,0,19812.04,9.894045112684488
KHM,PHL,0,0,0,0,1771.795,7.479748435985012
KHM,POL,0,0,0,0,8587.231,9.05803161144027
KHM,PRT,0,0,0,0,11208.65,9.324441080625032
KHM,RUS,0,0,0,0,7534.794,8.927286771602603
KHM,SAU,0,0,0,0,6275.776,8.744452421692703
KHM,SEN,0,0,0,1,13041.37,9.475881891311781
KHM,SGP,0,0,0,0,1152.419,7.049618490405247
KHM,SVK,0,0,0,0,8893.495,9.09307538960702
KHM,SVN,0,0,0,0,9123.412,9.118599135908907
KHM,SWE,0,0,0,0,8730.834,9.074616176916743
KHM,THA,1,0,0,0,535.9692,6.284076696733192
KHM,TUN,0,0,0,1,9658.819,9.175626663003822
KHM,TUR,0,0,0,0,8000.179,8.987219195411656
KHM,UKR,0,0,0,0,7923.316,8.97756508405227
KHM,USA,0,0,0,0,14208.13,9.561569614964867
KHM,VNM,1,0,0,1,1054.802,6.96110835057138
KHM,ZAF,0,0,0,0,10411.02,9.250620139517956
KOR,ARG,0,0,0,0,19447.35,9.875466092977524
KOR,AUS,0,0,0,0,8329.652,9.027576957577534
KOR,AUT,0,0,0,0,8289.029,9.022688112198026
KOR,BEL,0,0,0,0,8722.114,9.073616918713993
KOR,BGD,0,0,0,0,3800.079,8.242777134972064
KOR,BGR,0,0,0,0,8244.246,9.017270781448701
KOR,BLR,0,0,0,0,7292.729,8.89463310337431
KOR,BRA,0,0,0,0,18364.51,9.818175276710777
KOR,BRN,0,0,0,0,3825.485,8.249440535608148
KOR,CAN,0,0,0,0,10617.7,9.27027769883601
KOR,CHE,0,0,0,0,8878.165,9.091350170488228
KOR,CHL,0,0,0,0,18375.18,9.818756119951425
KOR,CHN,0,0,0,0,955.6511,6.862392888278968
KOR,CIV,0,0,0,0,13079.55,9.478805220749646
KOR,CMR,0,0,0,0,11957.9,9.389147426803442
KOR,COL,0,0,0,0,14817.3,9.603550696017331
KOR,CRI,0,0,0,0,13836.1,9.535036397553347
KOR,CYP,0,0,0,0,8012.453,8.988752235377088
KOR,CZE,0,0,0,0,8262.063,9.019429593199968
KOR,DEU,0,0,0,0,8543.784,9.052959279981533
KOR,DNK,0,0,0,0,7955.016,8.981557952083504
KOR,EGY,0,0,0,0,8497.368,9.047511747469034
KOR,ESP,0,0,0,0,10012.64,9.211603573800708
KOR,EST,0,0,0,0,7122.724,8.871045515508984
KOR,FIN,0,0,0,0,7070.555,8.863694256516812
KOR,FRA,0,0,0,0,8981.467,9.102918510982912
KOR,GBR,0,0,0,0,8875.39,9.091037557040094
KOR,GRC,0,0,0,0,8528.293,9.051144503226306
KOR,HKG,0,0,0,0,2095.843,7.647711138055292
KOR,HRV,0,0,0,0,8485.063,9.046062602508176
KOR,HUN,0,0,0,0,8182.963,9.009809588948052
KOR,IDN,0,0,0,0,5291.684,8.573891810677969
KOR,IND,0,0,0,0,4692.672,8.453757422024395
KOR,IRL,0,0,0,0,8968.355,9.101457549160315
KOR,ISL,0,0,0,0,8396.076,9.035519732829044
KOR,ISR,0,0,0,0,8092.951,8.998748714862273
KOR,ITA,0,0,0,0,8982.659,9.103051219916455
KOR,JOR,0,0,0,0,8009.55,8.988389858708981
KOR,JPN,0,0,1,0,1156.67,7.053300466113023
KOR,KAZ,0,0,0,0,4227.772,8.349430419329813
KOR,KHM,0,0,0,0,3628.807,8.196659223103863
KOR,LAO,0,0,0,0,3218.349,8.076623774126727
KOR,LTU,0,0,0,0,7365.838,8.904608103822625
KOR,LUX,0,0,0,0,8733.371,9.074906714048877
KOR,LVA,0,0,0,0,7297.289,8.895258188298603
KOR,MAR,0,0,0,0,10750.38,9.282696381768263
KOR,MEX,0,0,0,0,12066.01,9.398147687775435
KOR,MLT,0,0,0,0,9305.214,9.138330167199856
KOR,MMR,0,0,0,0,3796.143,8.241740830253152
KOR,MYS,0,0,0,0,4614.067,8.436864959651244
KOR,NGA,0,0,0,0,12414.0,9.426580146973597
KOR,NLD,0,0,0,0,8573.183,9.056394354537483
KOR,NOR,0,0,0,0,7730.767,8.952963360462475
KOR,NZL,0,0,0,0,10293.84,9.239300937057129
KOR,PAK,0,0,0,0,4828.073,8.482202702235675
KOR,PER,0,0,0,0,16329.76,9.700744488979597
KOR,PHL,0,0,0,0,2615.751,7.869306524560615
KOR,POL,0,0,0,0,7753.967,8.955959862353879
KOR,PRT,0,0,0,0,10433.49,9.252776103721837
KOR,RUS,0,0,0,0,6614.064,8.796953569938829
KOR,SAU,0,0,0,0,7557.272,8.930265557491946
KOR,SEN,0,0,0,0,13142.53,9.483608815361723
KOR,SGP,0,0,0,0,4676.683,8.450344376938336
KOR,SVK,0,0,0,0,8246.657,9.017563185086898
KOR,SVN,0,0,0,0,8551.701,9.053885489511824
KOR,SWE,0,0,0,0,7445.181,8.915322256441122
KOR,THA,0,0,0,0,3724.624,8.2227211861216
KOR,TUN,0,0,0,0,9513.838,9.160502649308892
KOR,TUR,0,0,0,0,7967.701,8.98315127345995
KOR,UKR,0,0,0,0,7309.346,8.896909082257192
KOR,USA,0,0,0,0,11065.7,9.311605513023698
KOR,VNM,0,0,0,0,2740.135,7.915762468241378
KOR,ZAF,0,0,0,0,13723.41,9.526858412672414
LAO,ARG,0,0,0,0,17399.46,9.764194450238282
LAO,AUS,0,0,0,0,7731.611,8.953072528664267
LAO,AUT,0,0,0,0,8263.672,9.019624319789145
LAO,BEL,0,0,0,0,9038.533,9.109252161456537
LAO,BGD,0,0,0,0,1424.819,7.26180006709148
LAO,BGR,0,0,0,0,7813.486,8.963606494081096
LAO,BLR,0,0,0,0,7439.534,8.914563491456919
LAO,BRA,0,0,0,0,16782.53,9.728093743387653
LAO,BRN,0,0,0,0,1977.488,7.589582631355381
LAO,CAN,0,0,0,0,13171.04,9.485775758969607
LAO,CHE,0,0,0,0,8948.459,9.099236617673485
LAO,CHL,0,0,0,0,18182.13,9.808194522584744
LAO,CHN,1,0,0,0,2778.652,7.929721197000168
LAO,CIV,0,0,0,1,11580.53,9.357080518646132
LAO,CMR,0,0,0,1,10002.67,9.210607336338025
LAO,COL,0,0,0,0,17504.0,9.770184705221707
LAO,CRI,0,0,0,0,16835.28,9.731231963473496
LAO,CYP,0,0,0,0,7019.955,8.856512086742901
LAO,CZE,0,0,0,0,8365.918,9.031921350376292
LAO,DEU,0,0,0,0,8842.204,9.087291445823276
LAO,DNK,0,0,0,0,8376.064,9.033133393399883
LAO,EGY,0,0,0,0,7270.904,8.89163590942715
LAO,ESP,0,0,0,0,10040.42,9.214374225040082
LAO,EST,0,0,0,0,7618.033,8.938273478874796
LAO,FIN,0,0,0,0,7605.646,8.936646145201559
LAO,FRA,0,0,1,0,9245.57,9.131899796869257
LAO,GBR,0,0,0,0,9311.193,9.138972503844684
LAO,GRC,0,0,0,0,7842.732,8.967342522030853
LAO,HKG,0,0,0,0,1293.925,7.165435513566583
LAO,HRV,0,0,0,0,8340.332,9.028858302713946
LAO,HUN,0,0,0,0,8077.644,8.9968555248378
LAO,IDN,0,0,0,0,2721.996,7.909120713702617
LAO,IND,0,0,0,0,2846.594,7.953878470856604
LAO,IRL,0,0,0,0,9609.647,9.170522768719442
LAO,ISL,0,0,0,0,9746.758,9.184689995876735
LAO,ISR,0,0,0,0,6913.947,8.841295954846172
LAO,ITA,0,0,0,0,8703.752,9.071509476042742
LAO,JOR,0,0,0,0,6805.3,8.825456999345288
LAO,JPN,0,0,0,0,4143.801,8.329368761550741
LAO,KAZ,0,0,0,0,3705.352,8.21753353996497
LAO,KHM,1,0,0,1,753.4552,6.624669560426385
LAO,KOR,0,0,0,0,3218.349,8.076623774126727
LAO,LTU,0,0,0,0,7581.797,8.933505521779576
LAO,LUX,0,0,0,0,8956.589,9.100144741523108
LAO,LVA,0,0,0,0,7655.456,8.943173875226837
LAO,MAR,0,0,0,1,10592.3,9.267882601038533
LAO,MEX,0,0,0,0,15237.8,9.631534461864788
LAO,MLT,0,0,0,0,8690.006,9.069928908707992
LAO,MMR,1,0,0,0,699.6793,6.550622087206758
LAO,MYS,0,0,0,0,1655.925,7.4121150440645165
LAO,NGA,0,0,0,0,10757.57,9.283364971779662
LAO,NLD,0,0,0,0,8951.699,9.099598625655245
LAO,NOR,0,0,0,0,8395.82,9.035489241930337
LAO,NZL,0,0,0,0,10060.57,9.216379102088371
LAO,PAK,0,0,0,0,3413.267,8.135425176142805
LAO,PER,0,0,0,0,19378.16,9.871901937696908
LAO,PHL,0,0,0,0,1992.991,7.5973918043972795
LAO,POL,0,0,0,0,7880.109,8.972097015243566
LAO,PRT,0,0,0,0,10540.17,9.26294895099754
LAO,RUS,0,0,0,0,6809.734,8.826108338175109
LAO,SAU,0,0,0,0,5802.285,8.666007084467713
LAO,SEN,0,0,0,1,12525.47,9.435519450199122
LAO,SGP,0,0,0,0,1863.448,7.530183814049161
LAO,SVK,0,0,0,0,8205.985,9.012619045069679
LAO,SVN,0,0,0,0,8446.163,9.04146753438415
LAO,SWE,0,0,0,0,7995.956,8.986691192853774
LAO,THA,1,0,0,0,525.2488,6.263872055096131
LAO,TUN,0,0,0,1,9037.491,9.109136870615902
LAO,TUR,0,0,0,0,7363.028,8.904226540159259
LAO,UKR,0,0,0,0,7225.497,8.885371299542118
LAO,USA,0,0,0,0,13487.61,9.509526765232854
LAO,VNM,1,0,0,1,478.553,6.170766967559681
LAO,ZAF,0,0,0,0,10605.35,9.269113869754516
LTU,ARG,0,0,0,0,12731.28,9.45181723637882
LTU,AUS,0,0,0,0,15291.39,9.635045203882036
LTU,AUT,0,0,0,0,948.9832,6.85539109560813
LTU,BEL,0,0,0,0,1469.434,7.292632571614548
LTU,BGD,0,0,0,0,6293.525,8.747276606076097
LTU,BGR,0,0,0,0,1345.486,7.2045105650589445
LTU,BLR,1,0,0,1,169.5256,5.133003947864631
LTU,BRA,0,0,0,0,11051.35,9.310307871429217
LTU,BRN,0,0,0,0,9546.589,9.163939196898518
LTU,CAN,0,0,0,0,6989.555,8.852172170826499
LTU,CHE,0,0,0,0,1516.998,7.324488660956101
LTU,CHL,0,0,0,0,13360.42,9.500051883722248
LTU,CHN,0,0,0,0,6567.348,8.789865377020831
LTU,CIV,0,0,0,0,6091.532,8.714654889002366
LTU,CMR,0,0,0,0,5793.484,8.664489116717588
LTU,COL,0,0,0,0,10258.92,9.23590285002631
LTU,CRI,0,0,0,0,10319.94,9.241833225065164
LTU,CYP,0,0,0,0,2260.847,7.723494800815375
LTU,CZE,0,0,0,0,896.5842,6.798592209438028
LTU,DEU,0,0,0,0,1272.883,7.149039685456858
LTU,DNK,0,0,0,0,815.5106,6.703814420137231
LTU,EGY,0,0,0,0,2782.4,7.931069143600019
LTU,ESP,0,0,0,0,2666.384,7.888478526375466
LTU,EST,0,0,0,1,527.9267,6.2689574483114985
LTU,FIN,0,0,0,0,606.8758,6.408324157273351
LTU,FRA,0,0,0,0,1700.296,7.438557632534648
LTU,GBR,0,0,0,0,1729.554,7.45561885078659
LTU,GRC,0,0,0,0,1860.701,7.528708577425601
LTU,HKG,0,0,0,0,7939.232,8.979571824122168
LTU,HRV,0,0,0,0,1189.612,7.081382482519412
LTU,HUN,0,0,0,0,910.8107,6.8143350820345
LTU,IDN,0,0,0,0,10026.88,9.213024765765068
LTU,IND,0,0,0,0,5036.979,8.524561776588657
LTU,IRL,0,0,0,0,2052.635,7.626879612610621
LTU,ISL,0,0,0,0,2797.459,7.936466784135875
LTU,ISR,0,0,0,0,2623.466,7.872251623256243
LTU,ITA,0,0,0,0,1706.051,7.441936622094828
LTU,JOR,0,0,0,0,2665.355,7.888092535983673
LTU,JPN,0,0,0,0,8197.214,9.011549619424605
LTU,KAZ,0,0,0,1,3881.111,8.263876731835971
LTU,KHM,0,0,0,0,8299.502,9.023950791984618
LTU,KOR,0,0,0,0,7365.838,8.904608103822625
LTU,LAO,0,0,0,0,7581.797,8.933505521779576
LTU,LUX,0,0,0,0,1420.353,7.258660711250843
LTU,LVA,1,0,0,1,263.4897,5.574014278033355
LTU,MAR,0,0,0,0,3387.249,8.127773366501756
LTU,MEX,0,0,0,0,10255.65,9.23558405221308
LTU,MLT,0,0,0,0,2248.596,7.718061300429437
LTU,MMR,0,0,0,0,7272.69,8.891881515844515
LTU,MYS,0,0,0,0,8859.57,9.089253509689998
LTU,NGA,0,0,0,0,5713.003,8.650500083842477
LTU,NLD,0,0,0,0,1370.703,7.223079025897667
LTU,NOR,0,0,0,0,1048.369,6.954990902145239
LTU,NZL,0,0,0,0,17568.3,9.773851420666187
LTU,PAK,0,0,0,0,4358.07,8.379784577789517
LTU,PER,0,0,0,0,11907.21,9.384899377979954
LTU,PHL,0,0,0,0,9051.349,9.110669086359
LTU,POL,1,0,0,0,393.7521,5.975721523458954
LTU,PRT,0,0,0,0,3123.619,8.046747544495082
LTU,RUS,1,0,1,0,794.0689,6.677170233300972
LTU,SAU,0,0,0,0,3780.692,8.237662340641657
